"id_proposicao","nome_proposicao","data_apresentacao_proposicao","ementa_proposicao","autor","indexacao","tema","uri_tramitacao","obj_votacao","cod_sessao","data_votacao","hora_votacao","tipo_documento_votacao","numero_documento","link_documento_votacao"
"578047","PLP 278/2013","22/05/2013","Altera a Lei Complementar n° 123, de 14 de dezembro de 2006.","Mauro Mariani - PMDB/SC","Alteração, Estatuto da Micro e Pequena Empresa, microempreendedor individual, utilização, residência, sede, estabelecimento, local, exercício, atividade.","Indústria, Comércio e Serviços","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=578047","PROJETO DE LEI COMPLEMENTAR","5697",2015-10-15,"13:49","PLP",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1091451"
"1515648","MPV 678/2015","24/06/2015","Altera a Lei nº 12.462, de 4 de agosto de 2011, que institui o Regime Diferenciado de Contratações Públicas.

NOVA EMENTA: Altera as Leis nºs 12.462, de 4 de agosto de 2011, que institui o Regime Diferenciado de Contratações Públicas - RDC, 7.210, de 11 de julho de 1984, 6.015, de 31 de dezembro de 1973, 8.935, de 18 de novembro de 1994, 11.196, de 21 de novembro de 2005, e 12.305, de 2 de agosto de 2010; e dá outras providências."," Poder Executivo, Poder Executivo","Alteração, lei federal, Regime diferenciado de contratações públicas, construção, reforma, estabelecimento penal, unidade, atendimento socioeducativo, ações, segurança pública.","Administração Pública, Defesa e Segurança","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1515648","DTQ 18: PSC - ART. 10 DO PLV 17/2015","5695",2015-10-13,"18:05","PLV",10,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1396465"
"1515648","MPV 678/2015","24/06/2015","Altera a Lei nº 12.462, de 4 de agosto de 2011, que institui o Regime Diferenciado de Contratações Públicas.

NOVA EMENTA: Altera as Leis nºs 12.462, de 4 de agosto de 2011, que institui o Regime Diferenciado de Contratações Públicas - RDC, 7.210, de 11 de julho de 1984, 6.015, de 31 de dezembro de 1973, 8.935, de 18 de novembro de 1994, 11.196, de 21 de novembro de 2005, e 12.305, de 2 de agosto de 2010; e dá outras providências."," Poder Executivo, Poder Executivo","Alteração, lei federal, Regime diferenciado de contratações públicas, construção, reforma, estabelecimento penal, unidade, atendimento socioeducativo, ações, segurança pública.","Administração Pública, Defesa e Segurança","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1515648","DTQ 24: PSDB - PREFERÊNCIA PARA A MPV Nº 678/2015","5691",2015-10-08,"12:32","MPV",678,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1352472"
"1515648","MPV 678/2015","24/06/2015","Altera a Lei nº 12.462, de 4 de agosto de 2011, que institui o Regime Diferenciado de Contratações Públicas.

NOVA EMENTA: Altera as Leis nºs 12.462, de 4 de agosto de 2011, que institui o Regime Diferenciado de Contratações Públicas - RDC, 7.210, de 11 de julho de 1984, 6.015, de 31 de dezembro de 1973, 8.935, de 18 de novembro de 1994, 11.196, de 21 de novembro de 2005, e 12.305, de 2 de agosto de 2010; e dá outras providências."," Poder Executivo, Poder Executivo","Alteração, lei federal, Regime diferenciado de contratações públicas, construção, reforma, estabelecimento penal, unidade, atendimento socioeducativo, ações, segurança pública.","Administração Pública, Defesa e Segurança","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1515648","ART. 1º, ART. 3º, ART 4º (EXCETO §4º), ART. 9º, ART. 10, ART. 11, ART. 13...","5691",2015-10-08,"13:29","MPV",10,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1352472"
"553947","PEC 209/2012","23/08/2012","Insere o § 1º ao art. 105, da Constituição Federal, e renumera o parágrafo único.","Rose de Freitas - PMDB/ES, Luiz Pitiman - PMDB/DF","Requisito, admissibilidade, recurso especial, Superior Tribunal de Justiça (STJ).","Direito e Justiça","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=553947","SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO","5680",2015-09-30,"20:15","SBT-A",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1252504"
"1504953","MPV 676/2015","18/06/2015","Altera a Lei nº 8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social.

NOVA EMENTA: Altera as Leis nºs 8.212, de 24 de julho de 1991, e 8.213, de 24 de julho de 1991, para tratar da associação do segurado especial em cooperativa de crédito rural e, ainda essa última, para atualizar o rol de dependentes, estabelecer regra de não incidência do fator previdenciário, regras de pensão por morte e de empréstimo consignado, a Lei nº 10.779, de 25 de novembro de 2003, para assegurar pagamento do seguro-defeso para familiar que exerça atividade de apoio à pesca, a Lei nº 12.618, de 30 de abril de 2012, para estabelecer regra de inscrição no regime de previdência complementar dos servidores públicos federais titulares de cargo efetivo, a Lei nº 10.820, de 17 de dezembro de 2003, para dispor sobre o pagamento de empréstimos realizados por participantes e assistidos com entidades fechadas e abertas de previdência complementar e a Lei nº 7.998, de 11 de janeiro de 1990; e dá outras providências."," Poder Executivo, Poder Executivo","Alteração, Lei de Benefícios da Previdência Social, critério, aposentadoria por tempo de contribuição, não incidência, fator previdenciário.","Previdência e Assistência Social","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1504953","DTQ 1: PPS - EMENDA Nº 65","5678",2015-09-30,"14:41","EMP",65,"-"
"1504953","MPV 676/2015","18/06/2015","Altera a Lei nº 8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social.

NOVA EMENTA: Altera as Leis nºs 8.212, de 24 de julho de 1991, e 8.213, de 24 de julho de 1991, para tratar da associação do segurado especial em cooperativa de crédito rural e, ainda essa última, para atualizar o rol de dependentes, estabelecer regra de não incidência do fator previdenciário, regras de pensão por morte e de empréstimo consignado, a Lei nº 10.779, de 25 de novembro de 2003, para assegurar pagamento do seguro-defeso para familiar que exerça atividade de apoio à pesca, a Lei nº 12.618, de 30 de abril de 2012, para estabelecer regra de inscrição no regime de previdência complementar dos servidores públicos federais titulares de cargo efetivo, a Lei nº 10.820, de 17 de dezembro de 2003, para dispor sobre o pagamento de empréstimos realizados por participantes e assistidos com entidades fechadas e abertas de previdência complementar e a Lei nº 7.998, de 11 de janeiro de 1990; e dá outras providências."," Poder Executivo, Poder Executivo","Alteração, Lei de Benefícios da Previdência Social, critério, aposentadoria por tempo de contribuição, não incidência, fator previdenciário.","Previdência e Assistência Social","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1504953","DTQ 4: PSB - EMENDA Nº 168","5679",2015-09-30,"16:10","EMP",168,"-"
"270277","PL 4474/2004","18/11/2004","Acrescenta parágrafo ao art. 73 da Lei nº 9.504, de 30 de setembro de 1997, dispondo sobre a transferência voluntária de recursos em ano eleitoral.","Sandes Júnior - PP/GO","Alteração, Lei das Eleições, limitação, valor, transferência voluntária, recursos financeiros, União Federal, Estados, Municípios, exceção, atendimento, situação, emergência, calamidade pública, combate, abuso de poder, poder econômico, campanha eleitoral.","Administração Pública, Política, Partidos e Eleições","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=270277","EMENDA SUBSTITUTIVA GLOBAL DE PLENÁRIO Nº 1","5673",2015-09-24,"16:27","EMP",1,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1391054"
"544681","PEC 172/2012","16/05/2012","Altera o art. 160 da Constituição Federal.","Mendonça Filho - DEM/PE","Repartição da receita tributária, proibição, transferência, imposição, encargo, prestação de serviço, Estados, Distrito Federal, Municípios, previsão, recursos financeiros.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=544681","DTQ 2: PPS - EXP. ""E 198, §5º"" CONST. DO § 7º DO ART. 167 DA CONST. FEDERAL","5671",2015-09-23,"19:31","PEC",167,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=992122"
"544681","PEC 172/2012","16/05/2012","Altera o art. 160 da Constituição Federal.","Mendonça Filho - DEM/PE","Repartição da receita tributária, proibição, transferência, imposição, encargo, prestação de serviço, Estados, Distrito Federal, Municípios, previsão, recursos financeiros.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=544681","DTQ 1: PCdoB - § 7º DO ART 167, CONST. DO ART. 1º DO SUBSTITUTIVO","5671",2015-09-23,"18:42","SBT",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1377153"
"1555340","PLP 124/2015","08/07/2015","Dispõe sobre a aposentadoria compulsória por idade, com proventos proporcionais, nos termos do inciso II do § 1º do art. 40 da Constituição Federal."," Senado Federal - José Serra - PSDB/SP, Senado Federal - José Serra - PSDB/SP","Regulamentação, Constituição Federal (1988), idade, aposentadoria compulsória, provento proporcional, agente público, servidor público, membro, Poder Judiciário, Ministério Público, Defensoria pública, Tribunal de Contas, Conselho de Contas dos Municípios.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1555340","PROJETO DE LEI COMPLEMENTAR","5671",2015-09-23,"18:03","PLP",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1358721"
"544681","PEC 172/2012","16/05/2012","Altera o art. 160 da Constituição Federal.","Mendonça Filho - DEM/PE","Repartição da receita tributária, proibição, transferência, imposição, encargo, prestação de serviço, Estados, Distrito Federal, Municípios, previsão, recursos financeiros.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=544681","PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO","5668",2015-09-22,"19:59","PEC",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=992122"
"1515649","MPV 679/2015","24/06/2015","Dispõe sobre autorização para a realização de obras e serviços necessários ao fornecimento de energia elétrica temporária para os Jogos Olímpicos e Paraolímpicos de 2016, de que trata a Lei no 12.035, de 1o de outubro de 2009, e altera a Lei nº 11.977, de 7 de julho de 2009, que dispõe sobre o Programa Minha Casa Minha Vida e sobre a regularização fundiária de assentamentos localizados em áreas urbanas, a Lei nº 12.035, de 2009, que institui o Ato Olímpico, e a Lei nº 11.473, de 10 de maio de 2007, que dispõe sobre cooperação federativa no âmbito da segurança pública.

NOVA EMENTA: Dispõe sobre autorização para a realização de obras e serviços necessários ao fornecimento de energia elétrica temporária para os Jogos Rio 2016; e altera as Leis nºs 11.473, de 10 de maio de 2007, que dispõe sobre cooperação federativa no âmbito da segurança pública, 11.977, de 7 de julho de 2009, que dispõe sobre o Programa Minha Casa, Minha Vida e a regularização fundiária de assentamentos em áreas urbanas, 12.035, de 1º de outubro de 2009, que institui o Ato Olímpico, e 12.462, de 4 de agosto de 2011, que institui o Regime Diferenciado de Contratações Públicas - RDC."," Poder Executivo, Poder Executivo","Procedimento, execução, obra, serviços, fornecimento, energia elétrica, área, concessão (administração pública), Jogos Olímpicos, Jogos Paraolímpicos, alteração, lei federal, utilização, unidade, habitação, Programa Minha Casa, Minha Vida, atleta, técnico, profissional, vinculação, evento desportivo, inclusão, Secretaria Extraordinária de Segurança para Grandes Eventos (SESGE), cooperação, atividade, segurança pública.","Esporte e Lazer, Defesa e Segurança","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1515649","DTQ 2: PSD - EMENDA Nº 15","5664",2015-09-17,"12:35","EMP",15,"-"
"603566","PLP 366/2013","06/12/2013","Altera a Lei Complementar nº 116, de 31 de julho de 2003, que dispõe sobre o Imposto sobre Serviços de Qualquer Natureza; a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa); e a Lei Complementar nº 63, de 11 de janeiro de 1990, que dispõe sobre critérios e prazos de crédito das parcelas do produto da arrecadação de impostos de competência dos Estados e de transferências por estes recebidas, pertencentes aos Municípios, e dá outras providências."," Senado Federal - Romero Jucá - PMDB/RR, Senado Federal - Romero Jucá - PMDB/RR","Alteração, Lei do ISS, Lei da Improbidade Administrativa, incidência, ISS, local, prestação de serviço, reparação, solo, plantio, silagem, colheita, semovente, vigilância, município, execução, transporte municipal, fixação, limite mínimo, alíquota, inclusão, relação, serviços, hospedagem, disponibilização, dados, texto, imagem, confecção, lente de contato, tatuagem, piercing, produção, gravação, edição, legenda, filme, videoteipe, costura, guincho, guindaste, transporte coletivo municipal,  propaganda, publicidade, traslado, cremação, cessão, cemitério, crime, improbidade administrativa, concessão, isenção, benefício fiscal, incentivo fiscal, critérios, destinação, ICMS, municípios.","Administração Pública, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=603566","DTQ 5: PT - ART. 4º DO SUBSTITUTIVO","5662",2015-09-16,"18:41","SBT",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1382693"
"603566","PLP 366/2013","06/12/2013","Altera a Lei Complementar nº 116, de 31 de julho de 2003, que dispõe sobre o Imposto sobre Serviços de Qualquer Natureza; a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa); e a Lei Complementar nº 63, de 11 de janeiro de 1990, que dispõe sobre critérios e prazos de crédito das parcelas do produto da arrecadação de impostos de competência dos Estados e de transferências por estes recebidas, pertencentes aos Municípios, e dá outras providências."," Senado Federal - Romero Jucá - PMDB/RR, Senado Federal - Romero Jucá - PMDB/RR","Alteração, Lei do ISS, Lei da Improbidade Administrativa, incidência, ISS, local, prestação de serviço, reparação, solo, plantio, silagem, colheita, semovente, vigilância, município, execução, transporte municipal, fixação, limite mínimo, alíquota, inclusão, relação, serviços, hospedagem, disponibilização, dados, texto, imagem, confecção, lente de contato, tatuagem, piercing, produção, gravação, edição, legenda, filme, videoteipe, costura, guincho, guindaste, transporte coletivo municipal,  propaganda, publicidade, traslado, cremação, cessão, cemitério, crime, improbidade administrativa, concessão, isenção, benefício fiscal, incentivo fiscal, critérios, destinação, ICMS, municípios.","Administração Pública, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=603566","EMENDA AGLUTINATIVA Nº 4","5662",2015-09-16,"17:01","EMA",4,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1386965"
"603566","PLP 366/2013","06/12/2013","Altera a Lei Complementar nº 116, de 31 de julho de 2003, que dispõe sobre o Imposto sobre Serviços de Qualquer Natureza; a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa); e a Lei Complementar nº 63, de 11 de janeiro de 1990, que dispõe sobre critérios e prazos de crédito das parcelas do produto da arrecadação de impostos de competência dos Estados e de transferências por estes recebidas, pertencentes aos Municípios, e dá outras providências."," Senado Federal - Romero Jucá - PMDB/RR, Senado Federal - Romero Jucá - PMDB/RR","Alteração, Lei do ISS, Lei da Improbidade Administrativa, incidência, ISS, local, prestação de serviço, reparação, solo, plantio, silagem, colheita, semovente, vigilância, município, execução, transporte municipal, fixação, limite mínimo, alíquota, inclusão, relação, serviços, hospedagem, disponibilização, dados, texto, imagem, confecção, lente de contato, tatuagem, piercing, produção, gravação, edição, legenda, filme, videoteipe, costura, guincho, guindaste, transporte coletivo municipal,  propaganda, publicidade, traslado, cremação, cessão, cemitério, crime, improbidade administrativa, concessão, isenção, benefício fiscal, incentivo fiscal, critérios, destinação, ICMS, municípios.","Administração Pública, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=603566","DTQ 9: PT - INC. II DO § 2º DO ART. 7º DA LEI COMPLEMENTAR Nº 116/2003","5662",2015-09-16,"17:48","PL",116,"-"
"603566","PLP 366/2013","06/12/2013","Altera a Lei Complementar nº 116, de 31 de julho de 2003, que dispõe sobre o Imposto sobre Serviços de Qualquer Natureza; a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa); e a Lei Complementar nº 63, de 11 de janeiro de 1990, que dispõe sobre critérios e prazos de crédito das parcelas do produto da arrecadação de impostos de competência dos Estados e de transferências por estes recebidas, pertencentes aos Municípios, e dá outras providências."," Senado Federal - Romero Jucá - PMDB/RR, Senado Federal - Romero Jucá - PMDB/RR","Alteração, Lei do ISS, Lei da Improbidade Administrativa, incidência, ISS, local, prestação de serviço, reparação, solo, plantio, silagem, colheita, semovente, vigilância, município, execução, transporte municipal, fixação, limite mínimo, alíquota, inclusão, relação, serviços, hospedagem, disponibilização, dados, texto, imagem, confecção, lente de contato, tatuagem, piercing, produção, gravação, edição, legenda, filme, videoteipe, costura, guincho, guindaste, transporte coletivo municipal,  propaganda, publicidade, traslado, cremação, cessão, cemitério, crime, improbidade administrativa, concessão, isenção, benefício fiscal, incentivo fiscal, critérios, destinação, ICMS, municípios.","Administração Pública, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=603566","DTQ 7: DEM - SUBITEM 25.05 DO ART. 3º DO SUBSTITUTIVO","5662",2015-09-16,"18:14","SBT",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1382693"
"1570898","MPV 681/2015","13/07/2015","Altera a Lei nº 10.820, de 17 de dezembro de 2003, a Lei nº 8.213, de 24 de julho de 1991, e a Lei nº 8.112, de 11 de dezembro de 1990, para dispor sobre desconto em folha de valores destinados ao pagamento de cartão de crédito."," Poder Executivo, Poder Executivo","Alteração, Lei do Crédito Consignado, inclusão, consignação em folha de pagamento, trabalhador celetista, valor, cartão de crédito, incidência, verba rescisória, fixação, percentual, procedimento.
_Alteração,  Lei de Benefícios da Previdência Social, inclusão, desconto, benefício previdenciário,  valor, cartão de crédito, fixação, percentual.
_Alteração, Regime Jurídico Único dos Servidores Públicos Civis da União, servidor, consignação em folha de pagamento, valor, cartão de crédito, fixação, percentual.","Trabalho e Emprego","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1570898","PROJETO DE LEI DE CONVERSÃO","5660",2015-09-15,"18:50","PLV",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1383113"
"603566","PLP 366/2013","06/12/2013","Altera a Lei Complementar nº 116, de 31 de julho de 2003, que dispõe sobre o Imposto sobre Serviços de Qualquer Natureza; a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa); e a Lei Complementar nº 63, de 11 de janeiro de 1990, que dispõe sobre critérios e prazos de crédito das parcelas do produto da arrecadação de impostos de competência dos Estados e de transferências por estes recebidas, pertencentes aos Municípios, e dá outras providências."," Senado Federal - Romero Jucá - PMDB/RR, Senado Federal - Romero Jucá - PMDB/RR","Alteração, Lei do ISS, Lei da Improbidade Administrativa, incidência, ISS, local, prestação de serviço, reparação, solo, plantio, silagem, colheita, semovente, vigilância, município, execução, transporte municipal, fixação, limite mínimo, alíquota, inclusão, relação, serviços, hospedagem, disponibilização, dados, texto, imagem, confecção, lente de contato, tatuagem, piercing, produção, gravação, edição, legenda, filme, videoteipe, costura, guincho, guindaste, transporte coletivo municipal,  propaganda, publicidade, traslado, cremação, cessão, cemitério, crime, improbidade administrativa, concessão, isenção, benefício fiscal, incentivo fiscal, critérios, destinação, ICMS, municípios.","Administração Pública, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=603566","SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC","5657",2015-09-10,"13:43","SBR",NA,"-"
"580148","PL 5735/2013","06/06/2013","Altera dispositivos da Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral), da Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos) e da Lei nº 9.504, de 30 de setembro de 1997 (Lei das Eleições).

NOVA EMENTA: Altera as Leis nºs 9.504, de 30 de setembro de 1997, 9.096, de 19 de setembro de 1995, e 4.737, de 15 de julho de 1965 - Código Eleitoral, para reduzir os custos das campanhas eleitorais, simplificar a administração dos Partidos Políticos e incentivar a participação feminina.","Ilário Marques - PT/CE, Marcelo Castro - PMDB/PI, Anthony Garotinho - PR/RJ, Daniel Almeida - PCdoB/BA","Alteração, Código Eleitoral, Lei Orgânica dos Partidos Políticos, Lei das Eleições, revisão, processo, registro, candidatura, proibição, substituição, candidato, eleição majoritária, quitação, prestação de contas, atividade, campanha eleitoral, voto, candidato, partido político, registro, sub judice, recebimento, doação, concessionária, permissionário, serviço público, utilização, rede social, Internet, limitação, poder de família, propaganda eleitoral, cassação, registro, dupla filiação, filiação partidária, propaganda partidária.","Política, Partidos e Eleições","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=580148","DTQ. 4: PSDB - CAPUT. DO ART. 9º DA LEI Nº 9504/97, CONST. DO ART. 1º DO SUBST.","5656",2015-09-09,"18:35","PL",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1102056"
"580148","PL 5735/2013","06/06/2013","Altera dispositivos da Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral), da Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos) e da Lei nº 9.504, de 30 de setembro de 1997 (Lei das Eleições).

NOVA EMENTA: Altera as Leis nºs 9.504, de 30 de setembro de 1997, 9.096, de 19 de setembro de 1995, e 4.737, de 15 de julho de 1965 - Código Eleitoral, para reduzir os custos das campanhas eleitorais, simplificar a administração dos Partidos Políticos e incentivar a participação feminina.","Ilário Marques - PT/CE, Marcelo Castro - PMDB/PI, Anthony Garotinho - PR/RJ, Daniel Almeida - PCdoB/BA","Alteração, Código Eleitoral, Lei Orgânica dos Partidos Políticos, Lei das Eleições, revisão, processo, registro, candidatura, proibição, substituição, candidato, eleição majoritária, quitação, prestação de contas, atividade, campanha eleitoral, voto, candidato, partido político, registro, sub judice, recebimento, doação, concessionária, permissionário, serviço público, utilização, rede social, Internet, limitação, poder de família, propaganda eleitoral, cassação, registro, dupla filiação, filiação partidária, propaganda partidária.","Política, Partidos e Eleições","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=580148","DTQ. 12: PT - ART. 24 DA LEI 9504/97 CONST. DO ART. 1º DO SUBST DO SF","5656",2015-09-09,"20:10","PL",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1102056"
"580148","PL 5735/2013","06/06/2013","Altera dispositivos da Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral), da Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos) e da Lei nº 9.504, de 30 de setembro de 1997 (Lei das Eleições).

NOVA EMENTA: Altera as Leis nºs 9.504, de 30 de setembro de 1997, 9.096, de 19 de setembro de 1995, e 4.737, de 15 de julho de 1965 - Código Eleitoral, para reduzir os custos das campanhas eleitorais, simplificar a administração dos Partidos Políticos e incentivar a participação feminina.","Ilário Marques - PT/CE, Marcelo Castro - PMDB/PI, Anthony Garotinho - PR/RJ, Daniel Almeida - PCdoB/BA","Alteração, Código Eleitoral, Lei Orgânica dos Partidos Políticos, Lei das Eleições, revisão, processo, registro, candidatura, proibição, substituição, candidato, eleição majoritária, quitação, prestação de contas, atividade, campanha eleitoral, voto, candidato, partido político, registro, sub judice, recebimento, doação, concessionária, permissionário, serviço público, utilização, rede social, Internet, limitação, poder de família, propaganda eleitoral, cassação, registro, dupla filiação, filiação partidária, propaganda partidária.","Política, Partidos e Eleições","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=580148","DTQ. 18: PSD - ART. 47, §2º, I, DO ART. 1º DO SUBSTITUTIVO DO SF","5656",2015-09-09,"21:18","SBT",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1359137"
"580148","PL 5735/2013","06/06/2013","Altera dispositivos da Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral), da Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos) e da Lei nº 9.504, de 30 de setembro de 1997 (Lei das Eleições).

NOVA EMENTA: Altera as Leis nºs 9.504, de 30 de setembro de 1997, 9.096, de 19 de setembro de 1995, e 4.737, de 15 de julho de 1965 - Código Eleitoral, para reduzir os custos das campanhas eleitorais, simplificar a administração dos Partidos Políticos e incentivar a participação feminina.","Ilário Marques - PT/CE, Marcelo Castro - PMDB/PI, Anthony Garotinho - PR/RJ, Daniel Almeida - PCdoB/BA","Alteração, Código Eleitoral, Lei Orgânica dos Partidos Políticos, Lei das Eleições, revisão, processo, registro, candidatura, proibição, substituição, candidato, eleição majoritária, quitação, prestação de contas, atividade, campanha eleitoral, voto, candidato, partido político, registro, sub judice, recebimento, doação, concessionária, permissionário, serviço público, utilização, rede social, Internet, limitação, poder de família, propaganda eleitoral, cassação, registro, dupla filiação, filiação partidária, propaganda partidária.","Política, Partidos e Eleições","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=580148","DTQ. 9: PSB - ART. 22-A DA LEI 9.096/95 CONST. DO ART. 2º DO SUBSTITUTIVO DO S.F","5656",2015-09-09,"22:21","PL",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1102056"
"1228455","PDC 57/2015","30/04/2015","Aprova o texto do Tratado de Marraqueche para Facilitar o Acesso a Obras Publicadas às Pessoas Cegas, com Deficiência Visual ou com Outras Dificuldades para ter acesso ao Texto Impresso, concluído no âmbito da Organização Mundial da Propriedade Intelectual (OMPI), celebrado em Marraqueche, em 28 de junho de 2013."," Comissão de Relações Exteriores e de Defesa Nacional, Comissão de Relações Exteriores e de Defesa Nacional","Aprovação, ato internacional, Tratado de Marraqueche para Facilitar o Acesso a Obras Publicadas às Pessoas Cegas, com Deficiência Visual ou com Outras Dificuldades para ter acesso Texto Impresso.","Direitos Humanos e Minorias, Relações Internacionais e Comércio Exterior","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1228455","PROJETO DE DECRETO LEGISLATIVO - SEGUNDO TURNO","5654",2015-09-08,"20:54","PDC",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1327376"
"1280621","MPV 675/2015","22/05/2015","Altera a Lei nº 7.689, de 15 de dezembro de 1988, para elevar a alíquota da Contribuição Social sobre o Lucro Líquido - CSLL em relação às pessoas jurídicas de seguros privados e de capitalização e às referidas nos incisos I a VII, IX e X do § 1º do art. 1º da Lei Complementar nº 105, de 10 de janeiro de 2001.

NOVA EMENTA: Altera a Lei nº 7.689, de 15 de dezembro de 1988, para elevar a alíquota da Contribuição Social sobre o Lucro Líquido - CSLL em relação às pessoas jurídicas de seguros privados e de capitalização, e às referidas nos incisos I a VII, IX e X do § 1º do art. 1º da Lei Complementar nº 105, de 10 de janeiro de 2001; altera as Leis nºs 9.808, de 20 de julho de 1999, 8.402, de 8 de janeiro de 1992, 10.637, de 30 de dezembro de 2002, 10.833, de 29 de dezembro de 2003, 11.033, de 21 de dezembro de 2004, 12.715, de 17 de setembro de 2012, 9.249, de 26 de dezembro de 1995, 11.484, de 31 de maio de 2007, 12.973, de 13 de maio de 2014, 10.150, de 21 de dezembro de 2000, e 10.865, de 30 de abril de 2004; e dá outras providências."," Poder Executivo, Poder Executivo","Alteração, Lei federal, aumento, percentual, alíquota, CSLL, pessoa jurídica, Instituição financeira, seguro privado, capitalização.","Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1280621","PROJETO DE LEI DE CONVERSÃO Nº 11","5650",2015-09-03,"12:41","PLV",11,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1380244"
