id_parlamentar,casa,data_inicio,data_fim,situacao,cod_causa_fim_exercicio,desc_causa_fim_exercicio,id_legislatura
178946,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178946,camara,2019-02-01,NA,Titular,NA,NA,56
178947,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178947,camara,2019-02-01,NA,Titular,NA,NA,56
92776,camara,2011-02-24,2011-06-29,Efetivado,53,Afastamento,54
92776,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
92776,camara,2019-02-01,NA,Titular,NA,NA,56
177282,camara,2014-05-08,2014-12-18,Efetivado,36,Afastamento por Decisão,54
177282,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
177282,camara,2019-02-01,NA,Titular,NA,NA,56
178922,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178922,camara,2019-02-01,NA,Titular,NA,NA,56
74385,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74385,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74385,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74385,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
73831,camara,2016-01-20,2016-05-18,Suplente,53,Afastamento,55
178898,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178901,camara,2015-02-01,2019-01-01,Titular,11,Ministro de Estado,55
178901,camara,2019-02-01,2019-02-05,Titular,11,Ministro de Estado,56
160617,camara,2011-02-01,2011-03-02,Titular,12,Secretário de Estado,54
160617,camara,2015-02-01,2015-02-04,Titular,12,Secretário de Estado,55
178862,camara,2015-02-01,2017-01-12,Titular,13,Secretário de Prefeitura de Capital,55
178862,camara,2021-03-03,NA,Suplente,NA,NA,56
160976,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160976,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160976,camara,2019-02-01,NA,Titular,NA,NA,56
160611,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160611,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178934,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178934,camara,2019-02-01,NA,Titular,NA,NA,56
178863,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178863,camara,2019-02-01,NA,Titular,NA,NA,56
195866,camara,2017-01-02,2019-01-31,Efetivado,99,Término da Legislatura,55
195866,camara,2019-02-01,2020-07-01,Titular,20,Licença Conjunta Consecutiva,56
194340,camara,2016-05-25,2016-09-22,Suplente,53,Afastamento,55
141384,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141384,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141384,camara,2015-02-01,2016-07-12,Titular,20,Licença Conjunta Consecutiva,55
74010,camara,2005-03-09,2005-04-08,Suplente,53,Afastamento,52
74010,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74010,camara,2011-03-01,2013-11-27,Suplente,53,Afastamento,54
74010,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160610,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160610,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160610,camara,2019-02-01,NA,Titular,NA,NA,56
113247,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141552,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141552,camara,2011-02-01,2011-12-02,Titular,20,Licença Conjunta Consecutiva,54
141552,camara,2015-02-01,2017-07-06,Titular,20,Licença Conjunta Consecutiva,55
141552,camara,2019-02-27,2019-06-29,Suplente,53,Afastamento,56
74376,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74376,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74376,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74376,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74376,camara,2019-02-01,NA,Titular,NA,NA,56
141553,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141553,camara,2011-02-03,2015-01-31,Efetivado,99,Término da Legislatura,54
141553,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141553,camara,2019-02-01,NA,Titular,NA,NA,56
178913,camara,2015-02-01,2016-08-01,Titular,20,Licença Conjunta Consecutiva,55
74308,camara,2003-02-01,2003-03-10,Titular,7,Licença para Tratamento de Saúde,52
74308,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74308,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74308,camara,2015-08-06,2017-02-16,Efetivado,7,Licença para Tratamento de Saúde,55
160622,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160622,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74283,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74283,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74283,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74283,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74283,camara,2019-02-01,NA,Titular,NA,NA,56
137070,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
137070,camara,2019-02-01,NA,Titular,NA,NA,56
178888,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141555,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141555,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141555,camara,2019-02-01,NA,Titular,NA,NA,56
160591,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160591,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160591,camara,2019-02-01,2019-12-05,Titular,7,Licença para Tratamento de Saúde,56
178992,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178992,camara,2019-02-01,NA,Titular,NA,NA,56
92355,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
92355,camara,2018-05-28,2019-01-01,Suplente,53,Afastamento,55
178869,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
189593,camara,2015-05-19,2015-10-16,Efetivado,53,Afastamento,55
137853,camara,2015-01-02,2015-01-31,Suplente,99,Término da Legislatura,54
137853,camara,2015-02-04,2015-07-06,Suplente,53,Afastamento,55
160569,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160569,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160569,camara,2019-02-01,NA,Titular,NA,NA,56
141558,camara,2007-02-01,2009-05-12,Titular,12,Secretário de Estado,53
141558,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141558,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160631,camara,2011-02-01,2014-04-10,Titular,20,Licença Conjunta Consecutiva,54
160631,camara,2015-02-10,2015-02-27,Efetivado,53,Afastamento,55
178952,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178952,camara,2019-02-01,NA,Titular,NA,NA,56
141560,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141560,camara,2011-02-15,2011-03-15,Suplente,53,Afastamento,54
141560,camara,2015-02-03,2015-10-05,Efetivado,53,Afastamento,55
160609,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
204760,camara,2018-11-07,2019-01-31,Suplente,99,Término da Legislatura,55
160620,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160620,camara,2015-02-01,2017-01-01,Titular,16,Renúncia,55
160518,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160518,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160518,camara,2019-02-01,NA,Titular,NA,NA,56
74043,camara,2003-02-01,2006-05-18,Titular,7,Licença para Tratamento de Saúde,52
74043,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74043,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74043,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74043,camara,2019-02-01,NA,Titular,NA,NA,56
167493,camara,2011-10-04,2012-02-04,Efetivado,53,Afastamento,54
167493,camara,2015-02-01,2015-09-08,Titular,20,Licença Conjunta Consecutiva,55
141563,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141563,camara,2015-02-09,2015-05-21,Suplente,20,Licença Conjunta Consecutiva,55
193066,camara,2015-12-15,2015-12-22,Suplente,53,Afastamento,55
160636,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160636,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
73930,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73930,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73930,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73930,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74439,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74439,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74439,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74439,camara,2019-02-01,NA,Titular,NA,NA,56
199809,camara,2017-10-31,2018-02-28,Suplente,53,Afastamento,55
73992,camara,2003-02-01,2006-12-18,Titular,16,Renúncia,52
73992,camara,2017-01-05,2019-01-31,Efetivado,99,Término da Legislatura,55
191945,camara,2015-10-08,2015-10-19,Efetivado,53,Afastamento,55
178889,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178889,camara,2019-02-01,NA,Titular,NA,NA,56
73931,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73931,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73931,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73931,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160632,camara,2011-02-01,2013-02-06,Titular,12,Secretário de Estado,54
160632,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160632,camara,2019-02-01,NA,Titular,NA,NA,56
178923,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160592,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160592,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160592,camara,2019-02-01,NA,Titular,NA,NA,56
178902,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178949,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74392,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74392,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74392,camara,2011-02-01,2011-07-12,Suplente,36,Afastamento por Decisão,54
204554,camara,2019-02-01,NA,Titular,NA,NA,56
204521,camara,2019-02-01,NA,Titular,NA,NA,56
204379,camara,2019-02-01,NA,Titular,NA,NA,56
204560,camara,2019-02-01,NA,Titular,NA,NA,56
204528,camara,2019-02-01,NA,Titular,NA,NA,56
121948,camara,2019-02-01,NA,Titular,NA,NA,56
74646,camara,2019-02-01,NA,Titular,NA,NA,56
204495,camara,2019-02-01,NA,Titular,NA,NA,56
204549,camara,2019-02-01,NA,Titular,NA,NA,56
204413,camara,2019-02-01,NA,Titular,NA,NA,56
204545,camara,2019-02-01,NA,Titular,NA,NA,56
204501,camara,2019-02-01,NA,Titular,NA,NA,56
204571,camara,2019-02-01,NA,Titular,NA,NA,56
204544,camara,2019-02-01,NA,Titular,NA,NA,56
204503,camara,2019-02-01,NA,Titular,NA,NA,56
204516,camara,2019-02-01,NA,Titular,NA,NA,56
204353,camara,2019-02-01,NA,Titular,NA,NA,56
204400,camara,2019-02-01,NA,Titular,NA,NA,56
204356,camara,2019-02-01,NA,Titular,NA,NA,56
204423,camara,2019-02-01,NA,Titular,NA,NA,56
204515,camara,2019-02-01,NA,Titular,NA,NA,56
73696,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73696,camara,2019-02-01,NA,Titular,NA,NA,56
204414,camara,2019-02-01,NA,Titular,NA,NA,56
204509,camara,2019-02-01,2020-02-04,Titular,24,Licença à Gestante,56
109429,camara,2019-02-01,NA,Titular,NA,NA,56
204358,camara,2019-02-01,NA,Titular,NA,NA,56
207176,camara,2019-02-06,2019-07-09,Suplente,53,Afastamento,56
204374,camara,2019-02-01,NA,Titular,NA,NA,56
204388,camara,2019-02-01,NA,Titular,NA,NA,56
204561,camara,2019-02-01,NA,Titular,NA,NA,56
204397,camara,2019-02-01,NA,Titular,NA,NA,56
204551,camara,2019-02-01,NA,Titular,NA,NA,56
204502,camara,2019-02-01,NA,Titular,NA,NA,56
204352,camara,2019-02-01,NA,Titular,NA,NA,56
204572,camara,2019-02-01,NA,Titular,NA,NA,56
204487,camara,2019-02-01,2020-08-03,Titular,20,Licença Conjunta Consecutiva,56
213762,camara,2020-06-17,NA,Suplente,NA,NA,56
204507,camara,2019-02-01,NA,Titular,NA,NA,56
204361,camara,2019-02-01,NA,Titular,NA,NA,56
204460,camara,2019-02-01,NA,Titular,NA,NA,56
204426,camara,2019-02-01,NA,Titular,NA,NA,56
204369,camara,2019-02-01,NA,Titular,NA,NA,56
204499,camara,2019-02-01,NA,Titular,NA,NA,56
204380,camara,2019-02-01,2020-05-21,Titular,12,Secretário de Estado,56
204370,camara,2019-02-01,NA,Titular,NA,NA,56
204488,camara,2019-02-01,NA,Titular,NA,NA,56
204496,camara,2019-02-01,NA,Titular,NA,NA,56
204504,camara,2019-02-01,NA,Titular,NA,NA,56
205476,camara,2019-02-01,NA,Titular,NA,NA,56
204490,camara,2019-02-01,NA,Titular,NA,NA,56
204476,camara,2019-02-01,NA,Titular,NA,NA,56
204462,camara,2019-02-01,NA,Titular,NA,NA,56
204440,camara,2019-02-01,NA,Titular,NA,NA,56
204376,camara,2019-02-01,NA,Titular,NA,NA,56
204378,camara,2019-02-01,NA,Titular,NA,NA,56
204514,camara,2019-02-01,NA,Titular,NA,NA,56
135054,camara,2019-02-01,NA,Titular,NA,NA,56
204355,camara,2019-02-01,NA,Titular,NA,NA,56
204367,camara,2019-02-01,NA,Titular,NA,NA,56
204454,camara,2019-02-01,NA,Titular,NA,NA,56
204409,camara,2019-02-01,NA,Titular,NA,NA,56
204459,camara,2019-02-01,NA,Titular,NA,NA,56
116379,camara,2019-02-01,2020-09-02,Titular,20,Licença Conjunta Consecutiva,56
205548,camara,2019-02-01,NA,Efetivado,NA,NA,56
204511,camara,2019-02-01,NA,Titular,NA,NA,56
204451,camara,2019-02-01,NA,Titular,NA,NA,56
204512,camara,2019-02-01,NA,Titular,NA,NA,56
204569,camara,2019-02-01,NA,Titular,NA,NA,56
204542,camara,2019-02-01,NA,Titular,NA,NA,56
213856,camara,2020-07-02,2020-10-30,Suplente,53,Afastamento,56
213854,camara,2020-08-04,2020-12-02,Suplente,53,Afastamento,56
204518,camara,2019-02-01,NA,Titular,NA,NA,56
212625,camara,2019-12-04,2020-04-02,Suplente,53,Afastamento,56
204481,camara,2019-02-01,NA,Titular,NA,NA,56
213679,camara,2020-05-29,2020-09-29,Suplente,53,Afastamento,56
204439,camara,2019-02-01,NA,Titular,NA,NA,56
204450,camara,2019-02-01,NA,Titular,NA,NA,56
204351,camara,2019-02-01,NA,Titular,NA,NA,56
204412,camara,2019-02-01,NA,Titular,NA,NA,56
81297,camara,2019-02-01,NA,Titular,NA,NA,56
204434,camara,2019-02-01,NA,Titular,NA,NA,56
204562,camara,2019-02-01,NA,Titular,NA,NA,56
204421,camara,2019-02-01,NA,Titular,NA,NA,56
204541,camara,2019-02-01,NA,Titular,NA,NA,56
204552,camara,2019-02-01,2021-01-01,Titular,16,Renúncia,56
204500,camara,2019-02-01,NA,Titular,NA,NA,56
204364,camara,2019-02-01,NA,Titular,NA,NA,56
204389,camara,2019-02-01,NA,Titular,NA,NA,56
198783,camara,2019-02-01,NA,Titular,NA,NA,56
161550,camara,2019-02-01,NA,Titular,NA,NA,56
207309,camara,2019-02-07,2019-07-09,Suplente,53,Afastamento,56
204537,camara,2019-02-01,NA,Titular,NA,NA,56
204482,camara,2019-02-01,NA,Titular,NA,NA,56
211866,camara,2019-08-29,2020-03-25,Suplente,53,Afastamento,56
68720,camara,2019-02-01,NA,Titular,NA,NA,56
204368,camara,2019-02-01,NA,Titular,NA,NA,56
204477,camara,2019-02-01,NA,Titular,NA,NA,56
204398,camara,2019-02-01,NA,Titular,NA,NA,56
204371,camara,2019-02-01,NA,Titular,NA,NA,56
204407,camara,2019-02-01,NA,Titular,NA,NA,56
212504,camara,2019-11-12,2020-02-29,Suplente,5,Licença para Tratar de Interesse Particular,56
204427,camara,2019-02-01,NA,Titular,NA,NA,56
204411,camara,2019-02-01,NA,Titular,NA,NA,56
204354,camara,2019-02-01,NA,Titular,NA,NA,56
204447,camara,2019-02-01,NA,Titular,NA,NA,56
204392,camara,2019-02-01,NA,Titular,NA,NA,56
204510,camara,2019-02-01,NA,Titular,NA,NA,56
204494,camara,2019-02-01,NA,Titular,NA,NA,56
204393,camara,2019-02-01,NA,Titular,NA,NA,56
74200,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74200,camara,2007-02-01,2009-05-15,Titular,12,Secretário de Estado,53
74200,camara,2011-02-01,2011-09-16,Titular,11,Ministro de Estado,54
74200,camara,2019-03-19,2020-06-03,Suplente,53,Afastamento,56
115746,camara,2019-02-01,NA,Titular,NA,NA,56
204473,camara,2019-02-01,NA,Titular,NA,NA,56
204484,camara,2019-02-01,NA,Titular,NA,NA,56
204527,camara,2019-02-01,NA,Titular,NA,NA,56
204394,camara,2019-02-01,NA,Titular,NA,NA,56
204575,camara,2019-02-01,NA,Titular,NA,NA,56
204491,camara,2019-02-01,NA,Titular,NA,NA,56
204365,camara,2019-02-01,NA,Titular,NA,NA,56
204419,camara,2019-02-01,NA,Titular,NA,NA,56
107283,camara,2019-02-01,NA,Titular,NA,NA,56
198197,camara,2019-02-01,2019-11-07,Titular,20,Licença Conjunta Consecutiva,56
204513,camara,2019-02-01,NA,Titular,NA,NA,56
204531,camara,2019-02-01,NA,Titular,NA,NA,56
204442,camara,2019-02-01,NA,Titular,NA,NA,56
73460,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73460,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73460,camara,2019-02-01,NA,Titular,NA,NA,56
204408,camara,2019-02-01,NA,Titular,NA,NA,56
204456,camara,2019-02-01,NA,Titular,NA,NA,56
204465,camara,2019-02-01,NA,Titular,NA,NA,56
204548,camara,2019-02-01,NA,Titular,NA,NA,56
204373,camara,2019-02-01,NA,Titular,NA,NA,56
204444,camara,2019-02-01,NA,Titular,NA,NA,56
204539,camara,2019-02-01,NA,Titular,NA,NA,56
204533,camara,2019-02-01,NA,Titular,NA,NA,56
204564,camara,2019-02-01,NA,Titular,NA,NA,56
204508,camara,2019-02-01,NA,Titular,NA,NA,56
204436,camara,2019-02-01,NA,Titular,NA,NA,56
108338,camara,2019-02-01,NA,Titular,NA,NA,56
204435,camara,2019-02-01,NA,Titular,NA,NA,56
204429,camara,2019-02-01,2021-01-01,Titular,16,Renúncia,56
141459,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141459,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141459,camara,2019-02-01,NA,Titular,NA,NA,56
204576,camara,2019-02-01,2021-02-24,Titular,11,Ministro de Estado,56
204468,camara,2019-02-01,NA,Titular,NA,NA,56
204546,camara,2019-02-01,NA,Titular,NA,NA,56
205550,camara,2019-02-01,NA,Efetivado,NA,NA,56
214694,camara,2020-10-06,2021-01-30,Suplente,53,Afastamento,56
204386,camara,2019-02-01,NA,Titular,NA,NA,56
204472,camara,2019-02-01,NA,Titular,NA,NA,56
204391,camara,2019-02-01,NA,Titular,NA,NA,56
204555,camara,2019-02-01,NA,Titular,NA,NA,56
209189,camara,2019-03-13,2019-10-22,Suplente,53,Afastamento,56
204563,camara,2019-02-01,2020-02-11,Titular,20,Licença Conjunta Consecutiva,56
215043,camara,2021-01-01,NA,Efetivado,NA,NA,56
204474,camara,2019-02-01,NA,Titular,NA,NA,56
204420,camara,2019-02-01,NA,Titular,NA,NA,56
204372,camara,2019-02-01,NA,Titular,NA,NA,56
204457,camara,2019-02-01,NA,Titular,NA,NA,56
204520,camara,2019-02-01,NA,Titular,NA,NA,56
204497,camara,2019-02-01,NA,Titular,NA,NA,56
204574,camara,2019-02-01,2020-06-20,Titular,7,Licença para Tratamento de Saúde,56
204550,camara,2019-02-01,NA,Titular,NA,NA,56
204536,camara,2019-02-01,NA,Titular,NA,NA,56
98057,camara,2019-02-01,NA,Titular,NA,NA,56
160534,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160534,camara,2019-02-01,NA,Titular,NA,NA,56
204375,camara,2019-02-01,NA,Titular,NA,NA,56
204359,camara,2019-02-01,NA,Titular,NA,NA,56
204547,camara,2019-02-01,NA,Titular,NA,NA,56
92102,camara,2019-02-01,NA,Titular,NA,NA,56
139285,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
139285,camara,2019-02-01,NA,Titular,NA,NA,56
204405,camara,2019-02-01,NA,Titular,NA,NA,56
204382,camara,2019-02-01,NA,Titular,NA,NA,56
204523,camara,2019-02-01,NA,Titular,NA,NA,56
204404,camara,2019-02-01,NA,Titular,NA,NA,56
204381,camara,2019-02-01,NA,Titular,NA,NA,56
204410,camara,2019-02-01,NA,Titular,NA,NA,56
204448,camara,2019-02-01,NA,Titular,NA,NA,56
160645,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160645,camara,2019-02-01,NA,Titular,NA,NA,56
204485,camara,2019-02-01,NA,Titular,NA,NA,56
204543,camara,2019-02-01,2020-02-12,Titular,7,Licença para Tratamento de Saúde,56
204455,camara,2019-02-01,NA,Titular,NA,NA,56
204526,camara,2019-02-01,NA,Titular,NA,NA,56
204418,camara,2019-02-01,NA,Titular,NA,NA,56
204458,camara,2019-02-01,2019-08-07,Titular,12,Secretário de Estado,56
204469,camara,2019-02-01,2020-11-05,"
        ",17,Perda de Mandato,56
204471,camara,2019-02-01,NA,Titular,NA,NA,56
212749,camara,2019-12-18,2020-10-08,Suplente,53,Afastamento,56
156190,camara,2019-02-01,NA,Titular,NA,NA,56
205863,camara,2019-02-05,2019-02-07,Suplente,53,Afastamento,56
204433,camara,2019-02-01,2021-01-01,Titular,13,Secretário de Prefeitura de Capital,56
76874,camara,2019-02-01,NA,Titular,NA,NA,56
133810,camara,2019-02-01,NA,Titular,NA,NA,56
204558,camara,2019-02-01,NA,Titular,NA,NA,56
204556,camara,2019-02-01,NA,Titular,NA,NA,56
81055,camara,2019-02-01,2021-01-11,Titular,12,Secretário de Estado,56
204452,camara,2019-02-01,NA,Titular,NA,NA,56
204522,camara,2019-02-01,NA,Titular,NA,NA,56
204431,camara,2019-02-01,NA,Titular,NA,NA,56
204506,camara,2019-02-01,NA,Titular,NA,NA,56
204430,camara,2019-02-01,NA,Titular,NA,NA,56
204540,camara,2019-02-01,NA,Titular,NA,NA,56
204428,camara,2019-02-01,NA,Titular,NA,NA,56
204432,camara,2019-02-01,NA,Titular,NA,NA,56
204403,camara,2019-02-01,NA,Titular,NA,NA,56
204566,camara,2019-02-01,NA,Titular,NA,NA,56
75431,camara,2011-02-08,2011-02-15,Suplente,12,Secretário de Estado,54
75431,camara,2019-02-01,NA,Titular,NA,NA,56
204486,camara,2019-02-01,2019-05-28,Titular,12,Secretário de Estado,56
141508,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141508,camara,2011-02-01,2013-01-01,Titular,16,Renúncia,54
141508,camara,2019-02-01,NA,Titular,NA,NA,56
92172,camara,2021-01-01,NA,Efetivado,NA,NA,56
154178,camara,2009-03-04,2011-01-31,Suplente,99,Término da Legislatura,53
154178,camara,2019-02-01,NA,Titular,NA,NA,56
204453,camara,2019-02-01,NA,Titular,NA,NA,56
204449,camara,2019-02-01,NA,Titular,NA,NA,56
204415,camara,2019-02-01,NA,Titular,NA,NA,56
146307,camara,2007-04-02,2007-08-01,Suplente,53,Afastamento,53
146307,camara,2011-02-02,2011-10-26,Suplente,53,Afastamento,54
146307,camara,2019-02-01,NA,Titular,NA,NA,56
74165,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74165,camara,2007-02-01,2008-12-31,Titular,16,Renúncia,53
74165,camara,2021-01-01,NA,Efetivado,NA,NA,56
204384,camara,2019-02-01,2019-02-04,Titular,12,Secretário de Estado,56
204479,camara,2019-02-01,NA,Titular,NA,NA,56
214445,camara,2020-09-09,2021-01-01,Suplente,53,Afastamento,56
204498,camara,2019-02-01,NA,Titular,NA,NA,56
204363,camara,2019-02-01,NA,Titular,NA,NA,56
204422,camara,2019-02-01,NA,Titular,NA,NA,56
204441,camara,2019-02-01,NA,Titular,NA,NA,56
204475,camara,2019-02-01,2020-09-09,Titular,20,Licença Conjunta Consecutiva,56
204573,camara,2019-02-01,NA,Titular,NA,NA,56
204570,camara,2019-02-01,NA,Titular,NA,NA,56
204553,camara,2019-02-01,NA,Titular,NA,NA,56
205535,camara,2019-12-05,2020-06-22,Suplente,53,Afastamento,56
204377,camara,2019-02-01,NA,Titular,NA,NA,56
204538,camara,2019-02-01,NA,Titular,NA,NA,56
204461,camara,2019-02-01,NA,Titular,NA,NA,56
204492,camara,2019-02-01,NA,Titular,NA,NA,56
128760,camara,2012-06-06,2012-09-29,Suplente,53,Afastamento,54
128760,camara,2020-02-13,2020-06-11,Suplente,53,Afastamento,56
133968,camara,2019-02-01,NA,Titular,NA,NA,56
90201,camara,2019-02-01,NA,Titular,NA,NA,56
215045,camara,2021-01-01,NA,Efetivado,NA,NA,56
122974,camara,2019-02-01,NA,Titular,NA,NA,56
204395,camara,2019-02-01,NA,Titular,NA,NA,56
204406,camara,2019-02-01,NA,Titular,NA,NA,56
73943,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73943,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73943,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73943,camara,2019-02-01,NA,Titular,NA,NA,56
204524,camara,2019-02-01,NA,Titular,NA,NA,56
204529,camara,2019-02-01,NA,Titular,NA,NA,56
204390,camara,2019-02-01,NA,Titular,NA,NA,56
204383,camara,2019-02-01,NA,Titular,NA,NA,56
204446,camara,2019-02-01,NA,Titular,NA,NA,56
204565,camara,2019-02-01,NA,Titular,NA,NA,56
204467,camara,2019-02-01,NA,Titular,NA,NA,56
215361,camara,2021-02-01,2021-02-10,Suplente,53,Afastamento,56
204567,camara,2019-02-01,NA,Titular,NA,NA,56
141523,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141523,camara,2011-02-01,2014-12-30,Titular,16,Renúncia,54
141523,camara,2019-02-01,NA,Titular,NA,NA,56
205865,camara,2019-02-05,2020-06-17,Suplente,53,Afastamento,56
214477,camara,2020-09-10,2021-01-09,Suplente,53,Afastamento,56
73801,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73801,camara,2007-02-01,2008-12-31,Titular,16,Renúncia,53
73801,camara,2019-02-01,NA,Titular,NA,NA,56
215042,camara,2021-01-01,NA,Efetivado,NA,NA,56
204362,camara,2019-02-01,NA,Titular,NA,NA,56
211649,camara,2019-08-07,2019-10-24,Suplente,53,Afastamento,56
213274,camara,2020-02-17,2020-04-16,Efetivado,53,Afastamento,56
