id_deputado,cnpj_empresa,nome_doador,origem_receita,valor_doado
141488,20559494000156,ELEICAO 2014 GERSON LUIS BITTENCOURT DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,264.82
141488,20559510000100,ELEICAO 2014 ISAC FRANCO DOS REIS DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,982.5
141488,20559554000130,ELEICAO 2014 LUIZ MARTINO TURCO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,4743.5
141488,20559573000167,ELEICAO 2014 JOSE AMERICO ASCENCIO DIAS DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,4385.05
141488,20592593000130,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PT,Recursos de outros candidatos/comitês,224510.82
141488,31235518000138,SUMATRA - COMERCIO EXTERIOR LTDA,Recursos de pessoas jurídicas,3000
141488,33386210001190,SONDOTECNICA ENGENHARIA DE SOLOS S A,Recursos de pessoas jurídicas,3000
141488,38894689000118,ESCRITORIO DE ADVOCACIA CLAUDIO MANOEL ALVES - EPP,Recursos de pessoas jurídicas,1500
141488,38980710000106,NORTE-SUL HIDROTECNOLOGIA E COMERCIO LTDA.,Recursos de pessoas jurídicas,3000
141488,42150391000170,BRASKEM S/A,Recursos de pessoas jurídicas,30000
141488,43470988000165,EVEN CONSTRUTORA E INCORPORADORA S/A,Recursos de pessoas jurídicas,78500
141488,44416642000141,AMY ENGENHARIA E EMPREENDIMENTOS LTDA.,Recursos de pessoas jurídicas,7500
141488,45587532000105,LUCIO-ENGENHARIA E CONSTRUCOES LTDA,Recursos de pessoas jurídicas,9000
141488,47062179000175,HM ENGENHARIA E CONSTRUCOES S.A.,Recursos de pessoas jurídicas,1500
141488,47383971000121,PLANOVA PLANEJAMENTO E CONSTRUCOES S.A.,Recursos de pessoas jurídicas,15000
141488,47545371000112,TERAPEUTICA FARMACIA DE MANIPULACAO LTDA,Recursos de pessoas jurídicas,5000
141488,47690219000123,MULTIPLA ENGENHARIA LTDA,Recursos de pessoas jurídicas,6000
141488,50866821000183,PARTIDO DOS TRABALHADORES,Recursos de partido político,47500
141488,51180651000141,ANFEWA EMPREITEIRA LTDA - EPP,Recursos de pessoas jurídicas,1500
141488,51720563000195,INCOSUL INCORPORACAO E CONSTRUCAO LTDA.,Recursos de pessoas jurídicas,19500
141488,51833994000168,AMERIBRAS INDUSTRIA E COMERCIO LTDA.,Recursos de pessoas jurídicas,3000
141488,52708112000103,QUOTA EMPREENDIMENTOS IMOBILIARIOS LTDA,Recursos de pessoas jurídicas,1500
141488,53263331000180,COBANSA COMPANHIA HIPOTECARIA,Recursos de pessoas jurídicas,3000
141488,53781415000106,ERNESTO TZIRULNIK ADVOCACIA,Recursos de pessoas jurídicas,13500
141488,55227250000150,PRIMO ROSSI - LOCADORA DE VEICULOS LTDA,Recursos de pessoas jurídicas,3000
141488,55416358000191,BARBARA ENGENHARIA E CONSTRUTORA LTDA,Recursos de pessoas jurídicas,1500
141488,56993900000131,COMPANHIA METALURGICA PRADA,Recursos de pessoas jurídicas,201500
141488,57390593000167,RGA CONSTRUTORA LTDA,Recursos de pessoas jurídicas,1500
141488,57394447000100,IEME BRASIL ENGENHARIA CONSULTIVA LTDA.,Recursos de pessoas jurídicas,16000
141488,58853169000174,POTENZA ENGENHARIA E CONSTRUCAO LTDA,Recursos de pessoas jurídicas,1500
141488,60109576000113,MOLISE SERVICOS E CONSTRUCOES LTDA.,Recursos de pessoas jurídicas,1500
141488,60863032000142,SAVOY IMOBILIARIA CONST LTDA,Recursos de pessoas jurídicas,1500
141488,61065751000180,ROSSI RESIDENCIAL SA,Recursos de pessoas jurídicas,33000
141488,61150348000150,COMPANHIA NITRO QUIMICA BRASILEIRA,Recursos de pessoas jurídicas,20000
141488,61198958000123,SERGUS CONSTRUCOES E COMERCIO LTDA,Recursos de pessoas jurídicas,1500
141488,61500450000138,JAFET SA,Recursos de pessoas jurídicas,11500
141488,61584223000138,CONSTRUCAP CCPS ENGENHARIA E COMERCIO SA,Recursos de pessoas jurídicas,1500
141488,61594818000840,ARTUR EBERHARDT S/A,Recursos de pessoas jurídicas,3000
141488,61756995000100,CONSTRUTORA E INCORPORADORA ATLANTICA LTDA,Recursos de pessoas jurídicas,4500
141488,62282173000105,SPREAD TECNOLOGIA EM SISTEMAS DE INFORMACAO LTDA,Recursos de pessoas jurídicas,3000
141488,62533278000181,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,Recursos de pessoas jurídicas,6000
141488,62984091000102,CRUZEIRO DO SUL EDUCACIONAL S.A.,Recursos de pessoas jurídicas,30000
141488,63935829000104,SPIRAL DO BRASIL LTDA,Recursos de pessoas jurídicas,27345.2
141488,65035222000195,ERA-TECNICA ENGENHARIA CONSTRUCOES E SERVICOS LTDA,Recursos de pessoas jurídicas,1500
141488,65419939000130,OFICINA DE MOSAICOS LTDA - ME,Recursos de pessoas jurídicas,150
141488,66865965000155,"MANESCO, RAMIRES, PEREZ, AZEVEDO MARQUES - SOCIEDADE DE ADVOGADOS.",Recursos de pessoas jurídicas,9000
141488,67464545000120,PADOCK MAQUINAS E EQUIPAMENTOS LTDA,Recursos de pessoas jurídicas,1500
141488,67632455000109,MARCATO ADVOGADOS,Recursos de pessoas jurídicas,500
141488,67935122000140,STILGRAF ARTES GRAFICAS E EDITORA LTDA,Recursos de pessoas jurídicas,7450
141488,67987198000110,T.C.R.E. ENGENHARIA LTDA,Recursos de pessoas jurídicas,1500
141488,68210913000176,COMERCIAL Y. T. S/A.,Recursos de pessoas jurídicas,1500
141488,68485689000125,DATA CAL PESQUISAS E COMUNICACOES LTDA - ME,Recursos de pessoas jurídicas,1500
141488,68976224000177,SANED ENGENHARIA E EMPREENDIMENTOS LTDA.,Recursos de pessoas jurídicas,6000
141488,73178600000118,CYRELA BRAZIL REALTY S.A. EMPREENDIMENTOS E PARTICIPACOES,Recursos de pessoas jurídicas,1500
178912,01664506000168,A P ENGENHARIA E ARQUITETURA LTDA - EPP,Recursos de pessoas jurídicas,25000
178912,06373182000122,EDITORA LIBERTY LTDA,Recursos de pessoas jurídicas,70000
178912,09098419000100,GRAFICA SANTA MARTA LTDA,Recursos de pessoas jurídicas,27735
178912,09601493000190,GRUPO QUATRO PLANEJAMENTO E OBRAS LTDA,Recursos de pessoas jurídicas,10000
178912,11803338000106,INTERBLOCK ARTEFATO DE CIMENTO S/A,Recursos de pessoas jurídicas,13500
178912,12285441000166,PROJETEC - PROJETOS TECNICOS LTDA,Recursos de pessoas jurídicas,20000
178912,20574867000168,ELEICAO 2014 DINALDO MEDEIROS WANDERLEY FILHO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,700
178912,20574988000100,ELEICAO 2014 TOVAR ALVES CORREIA LIMA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,20020
178912,20579403000144,ELEICAO 2014 JOSE WILSON SANTIAGO SENADOR,Recursos de outros candidatos/comitês,5830
178912,20581727000117,ELEICAO 2014 CASSIO RODRIGUES DA CUNHA LIMA GOVERNADOR,Recursos de outros candidatos/comitês,9079.310000000001
178912,24489114000105,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,Recursos de partido político,469000
178912,33146648000120,CONCREMAT ENGENHARIA E TECNOLOGIA S/A,Recursos de pessoas jurídicas,20000
178912,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,150000
178912,62227509000129,QUANTIQ DISTRIBUIDORA LTDA,Recursos de pessoas jurídicas,30000
122158,04169129000189,GOTLAND VEICULOS LTDA,Recursos de pessoas jurídicas,10000
122158,07816890000153,MULTIPLAN EMPREENDIMENTOS IMOBILIARIOS S/A,Recursos de pessoas jurídicas,75000
122158,09008875000104,MTT 500 ADMINISTRACAO E PARTICIPACOES LTDA,Recursos de pessoas jurídicas,120000
122158,09295925000181,ASPEN COMERCIO E SERVICOS DE AUTOMOVEIS LTDA,Recursos de pessoas jurídicas,20000
122158,10250179000199,CHL XLVI INCORPORACOES LTDA,Recursos de pessoas jurídicas,250000
122158,12209949000185,GUARA EMPREENDIMENTOS IMOBILIARIOS LTDA,Recursos de pessoas jurídicas,50000
122158,12945179000139,MOBARA VEICULOS LTDA,Recursos de pessoas jurídicas,20000
122158,13536932000103,BARRASUL EMPREENDIMENTO IMOBILIARIO LTDA,Recursos de pessoas jurídicas,75000
122158,20570274000123,ELEICAO 2014 DILMA VANA ROUSSEFF PRESIDENTE,Recursos de outros candidatos/comitês,48145.5
122158,20632466000117,ELEICAO 2014 COMITE FINANCEIRO RJ UNICO PMDB,Recursos de outros candidatos/comitês,3937.5
122158,28165454000131,SCALA COMERCIO E SERVICOS DE AUTOMOVEIS LTDA,Recursos de pessoas jurídicas,10000
122158,30902811000149,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,Recursos de partido político,2666000
122158,31306830000175,ABOLICAO CAMINHOES E ONIBUS LTDA,Recursos de pessoas jurídicas,20000
122158,33575531000161,CATISA EMPREENDIMENTOS E PARTICIPACOES LTDA,Recursos de pessoas jurídicas,100000
122158,33627555000117,ABOLICAO VEICULOS LTDA,Recursos de pessoas jurídicas,20000
160604,04100556000100,TRACTEBEL ENERGIA COMERCIALIZADORA LTDA,Recursos de pessoas jurídicas,40000
160604,07107233000137,PROFISSIONAL CONTABILIDADE E GESTAO EMPRESARIAL LTDA - ME,Recursos de pessoas jurídicas,6000
160604,09006324000101,MAXIACO DISTRIBUIDOR DE MATERIAIS DE CONSTRUCAO LTDA - EPP,Recursos de pessoas jurídicas,28000
160604,09661613000144,ASSESSORCON CONTABILIDADE EMPRESARIAL EIRELI,Recursos de pessoas jurídicas,5000
160604,11933299000153,GILMAR DONIZETI ALVES DA SILVA - ME,Recursos de pessoas jurídicas,2750
160604,12483003000102,EDI MARIA GIACHINI - ME,Recursos de pessoas jurídicas,20400
160604,13823506000142,JAQUE'S FARMA LTDA - ME,Recursos de pessoas jurídicas,400
160604,20564028000169,ELEICAO 2014 MILTON MENDES DE OLIVEIRA SENADOR,Recursos de outros candidatos/comitês,2205
160604,20568029000181,ELEICAO 2014 LUCIANE MARIA CARMINATTI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,17397.96
160604,82743832000162,PLANATERRA-TERRAPLENAGEM E PAVIMENTACAO LTDA,Recursos de pessoas jurídicas,400
73486,02077639000109,DOBIL ENGENHARIA LTDA,Recursos de pessoas jurídicas,500
73486,04019708000145,VERSAO AUTOMACAO LTDA - EPP,Recursos de pessoas jurídicas,500
73486,11234954000185,CMPC CELULOSE RIOGRANDENSE LTDA,Recursos de pessoas jurídicas,12000
73486,20501231000196,ELEICAO 2014 COMITE FINANCEIRO DF NACIONAL PARA PRESIDENTE DA REPUBLICA PDT,Recursos de outros candidatos/comitês,220000
73486,20561012000100,ELEICAO 2014 ANTONIO GOMES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,10000
73486,20562020000163,ELEICAO 2014 CHRISTOPHER BELCHIOR GOULART SUPLENTE SENADOR,Recursos de outros candidatos/comitês,500
73486,57494031000163,COMPANHIA BRASILEIRA DE CARTUCHOS,Recursos de pessoas jurídicas,50000
73486,72173164000121,CLINSUL MAO DE OBRA E REPRESENTACAO LTDA,Recursos de pessoas jurídicas,500
73486,88483128000102,PARTIDO DEMOCRATICO TRABALHISTA,Recursos de partido político,40372.55
73486,88849773000198,STE SERVICOS TECNICOS DE ENGENHARIA SA,Recursos de pessoas jurídicas,10000
73486,89108054000189,PROSERVI SERVICOS DE VIGILANCIA LTDA,Recursos de pessoas jurídicas,500
73486,89713903000123,CONSTRUTORA GIOVANELLA LTDA,Recursos de pessoas jurídicas,10000
73486,92781335000102,FORJAS TAURUS SA,Recursos de pessoas jurídicas,20000
73486,93015006000113,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,Recursos de pessoas jurídicas,30000
160601,20559300000112,ELEICAO 2014 MARCIO ROBERTO GARCIA LARRANHAGA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,147
160601,20559380000106,ELEICAO 2014 ERNANE PRIMAZZI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,3829.37
160601,20560422000129,ELEICAO 2014 FERNANDO CAPEZ DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,945
160601,20571201000156,ELEICAO 2014 VANESSA DAMO OROSCO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,160
160601,20618280000103,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PSC,Recursos de outros candidatos/comitês,118723.98
160601,20620278000179,ELEICAO 2014 COMITE FINANCEIRO SP DISTRITAL/ESTADUAL PARA SENADOR DA REPUBLICA PSDB,Recursos de outros candidatos/comitês,2817
160601,44273563000129,AUTO POSTO THIANE LTDA - ME,Recursos de pessoas jurídicas,3200
160639,01633510000169,DEMOCRATAS - DIRETORIO NACIONAL,Recursos de partido político,455000
160639,09177477000111,PAX EDITORA E DISTRIBUIDORA LTDA,Recursos de pessoas jurídicas,120000
160639,10646303000130,MEGA DISTRIBUIDORA DE BRINDES LTDA - ME,Recursos de outros candidatos/comitês,2100
160639,20573741000179,ELEICAO 2014 COMITE FINANCEIRO TO UNICO SDD,Recursos de outros candidatos/comitês,33686.29
160639,20583801000134,ELEICAO 2014 SOLANGE JANE TAVARES DUAILIBE DE JESUS DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,12440
160639,45987005000198,COMERCIAL AUTOMOTIVA S.A.,Recursos de pessoas jurídicas,6000
160639,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,50000
160639,62011788000199,LITUCERA LIMPEZA E ENGENHARIA LTDA,Recursos de pessoas jurídicas,50000
160641,14514145000115,VANILDON LEAL - ME,Recursos de pessoas jurídicas,15000
178951,05373212000219,AGROPAULO AGROINDUSTRIAL S.A,Recursos de pessoas jurídicas,50000
178951,08203721000100,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,Recursos de partido político,150000
178951,10870038000179,COMERCIAL VIEIRA VERAS LTDA,Recursos de pessoas jurídicas,3000
178951,12952205000156,PARTIDO REPUBLICANO DA ORDEM SOCIAL - PROS,Recursos de partido político,400000
178951,20637458000163,ELEICAO 2014 COMITE FINANCEIRO RN UNICO PROS,Recursos de outros candidatos/comitês,8333.2
74161,00676262000170,PARTIDO DOS TRABALHADORES,Recursos de partido político,1005000
74161,00763832000160,FRIGORIFICO INDUSTRIAL VALE DO PIRANGA S/A,Recursos de pessoas jurídicas,8000
74161,00795423000145,BANCO SEMEAR S.A.,Recursos de pessoas jurídicas,50000
74161,01045690000168,VITALLIS SAUDE S.A.,Recursos de pessoas jurídicas,30000
74161,01257995000133,GOIASMINAS INDUSTRIA DE LATICINIOS LTDA,Recursos de pessoas jurídicas,500000
74161,01892202000158,GODIVA ALIMENTOS LTDA,Recursos de pessoas jurídicas,10000
74161,02089969000106,LATICINIOS BELA VISTA LTDA,Recursos de pessoas jurídicas,80000
74161,02266182000172,DIRETORIO DO PARTIDO DOS TRABALHADORES DE ALFENAS,Recursos de partido político,800
74161,05478567000191,ORME SERVICOS EDUCACIONAIS LTDA,Recursos de pessoas jurídicas,150000
74161,07759502000140,VALERIO DO CARMO FERREIRA - ME,Recursos de pessoas jurídicas,800
74161,09254633000109,COTTALAC INDUSTRIA E COMERCIO LTDA,Recursos de pessoas jurídicas,5000
74161,16847535000132,PARTIDO DOS TRABALHADORES PT,Recursos de partido político,1643500
74161,16849231000104,ITAMBE ALIMENTOS S/A,Recursos de pessoas jurídicas,50000
74161,17268871000193,HOSPITAL ALBERT SABIN LTDA,Recursos de pessoas jurídicas,20000
74161,17300189000130,"CAUHY, LAVOR, SCALON SOCIEDADE DE ADVOGADOS E ASSOCIADOS",Recursos de pessoas jurídicas,12000
74161,17304221000156,ANDRADE VALLADARES ENGENHARIA E CONSTRUCAO LTDA,Recursos de pessoas jurídicas,200000
74161,17551250000112,VILASA CONSTRUTORA LTDA,Recursos de pessoas jurídicas,100000
74161,20566359000138,ELEICAO 2014 JOSE CELIO DE ALVARENGA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,69
74161,20572252000100,ELEICAO 2014 ARLETE GONCALVES SANTOS MAGALHAES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,63
74161,20575279000149,ELEICAO 2014 WANDER JOSE GODDARD BORGES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,58
74161,20575369000130,ELEICAO 2014 LUIZ SAVIO DE SOUZA CRUZ DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,850
74161,20576059000130,ELEICAO 2014 CRISTIANO TADEU DA SILVEIRA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,7534.3
74161,20576635000149,ELEICAO 2014 JOSUE CHRISTIANO GOMES DA SILVA SENADOR,Recursos de outros candidatos/comitês,5125
74161,20576947000152,ELEICAO 2014 ADRIANO DE SOUZA VENTURA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,11467.5
74161,20578929000100,ELEICAO 2014 LUIZ FABIO CHEREM DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,22550
74161,20580044000145,ELEICAO 2014 PAULO ROBERTO LAMAC JUNIOR DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,80
74161,20581675000189,ELEICAO 2014 DURVAL ANGELO ANDRADE DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,203.96
74161,20609045000175,ELEICAO 2014 COMITE FINANCEIRO MG UNICO PT,Recursos de outros candidatos/comitês,31501.3
74161,22164990000136,ELETROSOM S/A,Recursos de pessoas jurídicas,50000
74161,24771792000166,UNIAO EDUCACIONAL CANDIDO RONDON - UNIRONDON LTDA,Recursos de pessoas jurídicas,50000
74161,32268419000115,COIMBRA E BUENO - ADVOGADOS ASSOCIADOS,Recursos de pessoas jurídicas,100000
74161,33131541000108,COMPANHIA BRASILEIRA DE METALURGIA E MINERACAO,Recursos de pessoas jurídicas,100000
74161,38460234000194,SEMEP - SERV.ESP. EM MAQ.EQUIP. E PECAS LTDA,Recursos de pessoas jurídicas,60000
74161,41937319000125,RDR ENGENHARIA LTDA,Recursos de pessoas jurídicas,40000
74161,42942235000142,COOPERATIVA CENTRAL MINEIRA DE LATICINIOS LTDA,Recursos de pessoas jurídicas,10000
74161,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,50000
178925,00469688000153,BUGATTI BRASIL VALVULAS LTDA,Recursos de pessoas jurídicas,80000
178925,01420829000106,VECTORS COMPUTACAO GRAFICA E SINALIZACAO LTDA - EPP,Recursos de pessoas jurídicas,1585
178925,02252675000153,IMOBILIARIA GARANTIA LTDA,Recursos de pessoas jurídicas,50000
178925,03703960000106,INBRA-PACK - INDUSTRIA BRASILEIRA DE EMBALAGENS LTDA,Recursos de pessoas jurídicas,5750
178925,04402873000181,JOSE DE SALES SOBRINHO SERVICOS GRAFICOS,Recursos de pessoas jurídicas,1500
178925,05690835000134,GRAFICA & EDITORA LIVRAMENTO LTDA - ME,Recursos de pessoas jurídicas,1720
178925,05844406000174,SERVIMAQ SERVICOS DE MAQUINAS LTDA - ME,Recursos de pessoas jurídicas,20000
178925,06862627000138,CLAUDINO S A LOJAS DE DEPARTAMENTOS,Recursos de pessoas jurídicas,3500
178925,07473085000174,PARTIDO DOS TRABALHADORES,Recursos de partido político,288110
178925,08691686000116,CONSTRUTORA CERES LTDA  - ME,Recursos de pessoas jurídicas,6200
178925,08843952000189,EPOCAS CONSTRUTORA LTDA - EPP,Recursos de pessoas jurídicas,15000
178925,09265112000149,JJR TRANSPORTE E CONSTRUTORA LTDA - ME,Recursos de pessoas jurídicas,15000
178925,11061147000108,J. G. RUFINO LEAL - ME,Recursos de pessoas jurídicas,150
178925,20579502000126,ELEICAO 2014 FRANCISCO DAS CHAGAS LIMMA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,2000
178925,20581511000151,ELEICAO 2014 JOSE WELLINGTON BARROSO DE ARAUJO DIAS GOVERNADOR,Recursos de outros candidatos/comitês,158170
178925,20581734000119,ELEICAO 2014 JOAO HENRIQUE FERREIRA DE ALENCAR PIRES REBELO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,300
178925,31133887000110,H LYRA- ALUGUEL DE MAQUINAS E EQUIPAMENTOS LTDA - ME,Recursos de pessoas jurídicas,20000
178989,00158540000106,COP BEM GRAFICA E EDITORA LTDA - EPP,Recursos de pessoas jurídicas,100
178989,01248362000169,PARTIDO TRABALHISTA NACIONAL,Recursos de partido político,1335170.27
178989,02131036000130,"LANNY INDUSTRIA, COMERCIO, SERVICOS, IMPORTACAO E EXPORTACAO LTDA - EPP",Recursos de pessoas jurídicas,40000
178989,05381189000123,"SOCIEDADE SAO PAULO DE INVESTIMENTO, DESENVOLVIMENTO E PLANEJAMENTO LTDA",Recursos de pessoas jurídicas,12000
178989,09649198000103,AURELI GODOY BERNARDO HENRIQUE - ME,Recursos de pessoas jurídicas,2500
178989,12656763000174,"CORINO DA FONSECA, DE MOLLA E FAGUNDES ALVES SOCIEDADE DE ADVOGADOS",Recursos de pessoas jurídicas,8000
178989,20557853000136,ELEICAO 2014 IGOR SOARES EBERT DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,240
178989,20559232000191,ELEICAO 2014 MARCIO CESAR DE CAMARGO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,132.9
178989,20560217000163,ELEICAO 2014 GIL LANCASTER FRAZAO DE MORAES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,10889
178989,20561220000100,ELEICAO 2014 MARCO ANTONIO SCARASATI VINHOLI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,3649.95
178989,20569363000150,ELEICAO 2014 ANTONIO CARLOS DE CAMPOS MACHADO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,138
178989,20581105000199,ELEICAO 2014 MILTON FERREIRA DA SILVA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1650
178989,20620278000179,ELEICAO 2014 COMITE FINANCEIRO SP DISTRITAL/ESTADUAL PARA SENADOR DA REPUBLICA PSDB,Recursos de outros candidatos/comitês,10000
178989,66122383000189,EMPRESA JORNALISTICA EDITORA FOLHA LIVRE LTDA,Recursos de pessoas jurídicas,1200
73788,00076469000104,ABN ADMINISTRACAO DE IMOVEIS LTDA,Recursos de pessoas jurídicas,35000
73788,00887169000105,PARTIDO PROGRESSISTA,Recursos de partido político,2288105.3
73788,01413059000174,DEVAIR ANTONIO DEL PINTOR - ME,Recursos de pessoas jurídicas,20000
73788,01685813000125,SANTA ALICE LOTEADORA LTDA,Recursos de pessoas jurídicas,90000
73788,05036532000100,CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARANA - SICOOB CENTRAL PARANA,Recursos de pessoas jurídicas,30000
73788,05391865000140,JOAO GRANADO CONSTRUTORA E IMOBILIARIA LTDA.,Recursos de pessoas jurídicas,2500
73788,05798883000140,SUPREMO CIMENTOS S.A.,Recursos de pessoas jurídicas,25000
73788,05937532000173,AVENIDA FASHION ADMINISTRADORA DE IMOVEIS LTDA - EPP,Recursos de pessoas jurídicas,30000
73788,07686913000152,AUTO POSTO CANADA LTDA.,Recursos de pessoas jurídicas,10000
73788,08858613000176,GAINHOLDER COMERCIAL LTDA,Recursos de pessoas jurídicas,5000
73788,10265949000177,COPERSUCAR S.A.,Recursos de pessoas jurídicas,35000
73788,10853049000140,FARIA & FARIAS LTDA,Recursos de pessoas jurídicas,45000
73788,12749112000129,PIAVE INCORPORADORA DE IMOVEIS LTDA,Recursos de pessoas jurídicas,10000
73788,12859569000196,ESTALECA INCORPORADORA DE IMOVEIS LTDA,Recursos de pessoas jurídicas,10000
73788,20569527000149,ELEICAO 2014 EVANDRO BUQUERA DE FREITAS OLIVEIRA JUNIOR DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,657.24
73788,20569894000142,ELEICAO 2014 MARIA VICTORIA BORGHETTI BARROS DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,4687.5
73788,20573425000105,ELEICAO 2014 LEONIDAS EDSON KUZMA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,5636.75
73788,48295562000136,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,Recursos de pessoas jurídicas,65000
73788,75021519000155,SAN RAFAEL SEM E CEREAIS LTDA,Recursos de pessoas jurídicas,22000
73788,75308551000116,RIBEIRO S A COMERCIO DE PNEUS,Recursos de pessoas jurídicas,20000
73788,75751420000109,DESIGN EMPREENDIMENTOS LTDA,Recursos de pessoas jurídicas,20000
73788,76189406000126,CONDOR SUPER CENTER LTDA,Recursos de pessoas jurídicas,20000
73788,77637684000161,COTRANS LOCACAO DE VEICULOS LTDA,Recursos de pessoas jurídicas,25225.48
73788,78234234000190,LAVITTA ENGENHARIA CIVIL LTDA,Recursos de pessoas jurídicas,10000
73788,78909603000106,PATOAGRO PRODUTOS AGRICOLAS LTDA,Recursos de pessoas jurídicas,13000
73788,79038097000181,BELAGRICOLA COM E REP DE PRODUTOS AGRICOLAS LTDA,Recursos de pessoas jurídicas,5000
73788,79124079000112,FA MARINGA LTDA,Recursos de pessoas jurídicas,7000
73788,79157889000175,EMPREENDIMENTOS IMOBILIARIOS INGA LTDA,Recursos de pessoas jurídicas,10000
73788,79552501000130,JOAO GRANADO IMOBILIARIA LTDA - ME,Recursos de pessoas jurídicas,2500
73788,79851192000957,LAVOURA INDUSTRIA COMERCIO OESTE SA,Recursos de pessoas jurídicas,10000
73788,80517733000480,ATDL TRANSPORTES RODOVIARIOS LTDA,Recursos de pessoas jurídicas,2500
73788,80534423000120,SOFHAR GESTAO & TECNOLOGIA SA,Recursos de pessoas jurídicas,50000
73788,80795727000222,POTENCIAL PETROLEO LTDA,Recursos de pessoas jurídicas,25000
73788,85070068000108,GONCALVES & TORTOLA S/A,Recursos de pessoas jurídicas,15000
160655,01382055000176,FAUSTO DE SOUZA ENGENHARIA LTDA,Recursos de pessoas jurídicas,20000
160655,02444277000139,ARTGRAPH SERVICOS GRAFICOS LTDA - EPP,Recursos de pessoas jurídicas,21579
160655,07032500000154,ACQUA MINERALE EMPREENDIMENTOS IMOBILIARIOS LTDA.,Recursos de pessoas jurídicas,100000
160655,07689002000189,EMBRAER S.A.,Recursos de pessoas jurídicas,60000
160655,08168657000174,UPCON INCORPORADORA S.A.,Recursos de pessoas jurídicas,50000
160655,08204931000113,LIMOGES INCORPORADORA LTDA.,Recursos de pessoas jurídicas,20000
160655,08561077000142,CONSTRUTORA R. YAZBEK LTDA,Recursos de pessoas jurídicas,20000
160655,10158052000144,SARDENHA INCORPORACAO SPE LTDA,Recursos de pessoas jurídicas,15000
160655,10212122000103,ALTA GRACIA EMPREENDIMENTOS IMOBILIARIOS LTDA.,Recursos de pessoas jurídicas,15000
160655,10500017000161,EMPRESA BRASILEIRA DE ENGENHARIA DE INFRAESTRUTURA LTDA,Recursos de pessoas jurídicas,20000
160655,14567904000108,PARTIDO SOCIAL DEMOCRATICO - PSD DIRETORIO ESTADUAL DE SAO PAULO,Recursos de partido político,650000
160655,18512253000100,RAZI PARTICIPACOES SOCIETARIAS E INTERMEDIACAO DE NEGOCIOS LTDA,Recursos de pessoas jurídicas,900
160655,20375387000178,COMMUNICARE 360 SOM E IMAGEM - EIRELI - EPP,Recursos de pessoas jurídicas,150
160655,20527524000142,ELEICAO 2014 COMITE FINANCEIRO SP DISTRITAL/ESTADUAL PARA GOVERNADOR PMDB,Recursos de outros candidatos/comitês,6183
160655,20557802000104,ELEICAO 2014 GUSTAVO LEMOS PETTA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,75
