id,id_req,nome,partido,uf
160531,2199624,Jhonatan de Jesus,PRB,RR
160538,2199624,Bohn Gass,PT,RS
160535,2199624,Marcon,PT,RS
160639,2199624,Professora Dorinha Seabra Rezende,DEM,TO
164360,2199624,Carmen Zanotto,CIDADANIA,SC
171617,2199624,Paulão,PT,AL
171619,2199624,Margarida Salomão,PT,MG
177282,2199624,Subtenente Gonzaga,PDT,MG
204422,2199624,Ossesio Silva,PRB,PE
204480,2199624,Rogério Correia,PT,MG
178831,2199624,André Abdon,PP,AP
74646,2199624,Aécio Neves,PSDB,MG
133968,2199624,Paulo Ramos,PDT,RJ
73604,2199624,Rui Falcão,PT,SP
178836,2199624,Alan Rick,DEM,AC
178839,2199624,Jéssica Sales,MDB,AC
178874,2199624,Sergio Vidigal,PDT,ES
178896,2199624,Newton Cardoso Jr,MDB,MG
134812,2199624,Edmilson Rodrigues,PSOL,PA
178909,2199624,Hélio Leite,DEM,PA
178921,2199624,Sebastião Oliveira,PR,PE
178927,2199624,Aliel Machado,PSB,PR
178928,2199624,Christiane de Souza Yared,PR,PR
178929,2199624,Diego Garcia,PODE,PR
178952,2199624,Walter Alves,MDB,RN
178959,2199624,Hiran Gonçalves,PP,RR
178964,2199624,Heitor Schuch,PSB,RS
178969,2199624,Fábio Mitidieri,PSD,SE
178970,2199624,João Daniel,PT,SE
66828,2199624,Fausto Pinato,PP,SP
178985,2199624,Miguel Lombardi,PR,SP
178986,2199624,Nilto Tatto,PT,SP
178987,2199624,Orlando Silva,PCdoB,SP
178989,2199624,Renata Abreu,PODE,SP
178993,2199624,Carlos Henrique Gaguim,DEM,TO
178997,2199624,Moses Rodrigues,MDB,CE
204351,2199624,Dr. Luiz Ovando,PSL,MS
204485,2199624,Luiz Carlos Motta,PR,SP
204435,2199624,Jesus Sérgio,PDT,AC
204436,2199624,Isnaldo Bulhões Jr.,MDB,AL
204352,2199624,Camilo Capiberibe,PSB,AP
204486,2199624,Mauro Benevides Filho,PDT,CE
204487,2199624,Capitão Wagner,PROS,CE
204389,2199624,Elias Vaz,PSB,GO
204491,2199624,Gilberto Abramo,PRB,MG
204492,2199624,Paulo Guedes,PT,MG
98057,2199624,Lafayette de Andrada,PRB,MG
204439,2199624,Dr. Leonardo,SOLIDARI,MT
204495,2199624,Airton Faleiro,PT,PA
204498,2199624,Olival Marques,DEM,PA
204423,2199624,André Ferreira,PSC,PE
204431,2199624,Marcos Aurélio Sampaio,MDB,PI
204396,2199624,Vermelho,PSD,PR
204397,2199624,Boca Aberta,PROS,PR
204399,2199624,Schiavinato,PP,PR
204440,2199624,Christino Aureo,PP,RJ
204442,2199624,Gurgel,PSL,RJ
204360,2199624,Silvia Cristina,PDT,RO
204362,2199624,Ricardo Guidi,PSD,SC
204501,2199624,Alencar Santana Braga,PT,SP
204503,2199624,Alexandre Padilha,PT,SP
204364,2199624,Eli Borges,SOLIDARI,TO
204505,2199624,Vavá Martins,PRB,PA
198783,2199624,Emanuel Pinheiro Neto,PTB,MT
204432,2199624,Marina Santos,SOLIDARI,PI
204426,2199624,Carlos Veras,PT,PE
204427,2199624,Fernando Rodolfo,PR,PE
204514,2199624,Coronel Tadeu,PSL,SP
204428,2199624,Marília Arraes,PT,PE
204453,2199624,Natália Bonavides,PT,RN
204518,2199624,Dr. Frederico,PATRI,MG
204456,2199624,Gutemberg Reis,MDB,RJ
204524,2199624,Pinheirinho,PP,MG
204463,2199624,Wladimir Garotinho,PSD,RJ
204527,2199624,Geninho Zuliani,DEM,SP
204370,2199624,Célio Moura,PT,TO
204373,2199624,Hélio Costa,PRB,SC
204530,2199624,Rodrigo Agostinho,PSB,SP
204467,2199624,Professora Rosa Neide,PT,MT
204469,2199624,Manuel Marcos,PRB,AC
68720,2199624,Fábio Henrique,PDT,SE
204418,2199624,Luizão Goulart,PRB,PR
204541,2199624,Eduardo Bismarck,PDT,CE
204542,2199624,Denis Bezerra,PSB,CE
204379,2199624,Acácio Favacho,PROS,AP
204476,2199624,Chiquinho Brazão,AVANTE,RJ
204380,2199624,Celina Leão,PP,DF
115746,2199624,Gelson Azevedo,PR,RJ
139285,2199624,Lídice da Mata,PSB,BA
74571,2199624,Nelson Pellegrino,PT,BA
74057,2199624,Alice Portugal,PCdoB,BA
74060,2199624,Daniel Almeida,PCdoB,BA
141408,2199624,Cleber Verde,PRB,MA
150418,2199624,Márcio Marinho,PRB,BA
160666,2199624,Félix Mendonça Júnior,PDT,BA
160508,2199624,Afonso Florence,PT,BA
160610,2199624,Valmir Assunção,PT,BA
160600,2199624,Arthur Oliveira Maia,DEM,BA
204553,2199624,Pastor Sargento Isidório,AVANTE,BA
69871,2199624,Bacelar,PODE,BA
178857,2199624,Jorge Solla,PT,BA
178858,2199624,Mário Negromonte Jr.,PP,BA
178863,2199624,Uldurico Junior,PROS,BA
178881,2199624,Aluisio Mendes,PODE,MA
178882,2199624,André Fufuca,PP,MA
178884,2199624,Hildo Rocha,MDB,MA
178889,2199624,Zé Carlos,PT,MA
204554,2199624,Abílio Santana,PR,BA
204555,2199624,José Ricardo,PT,AM
204556,2199624,Marcelo Ramos,PR,AM
204558,2199624,Marcelo Nilo,PSB,BA
204559,2199624,Zé Neto,PT,BA
92102,2199624,Leur Lomanto Júnior,DEM,BA
204561,2199624,Bira do Pindaré,PSB,MA
204563,2199624,Josimar Maranhãozinho,PR,MA
204566,2199624,Marreca Filho,PATRI,MA
81055,2199624,Márcio Jerry,PCdoB,MA
204571,2199624,Alex Santana,PDT,BA
204573,2199624,Otto Alencar Filho,PSD,BA
178948,2199624,Beto Rosado,PP,RN
178884,2199624,Hildo Rocha,MDB,MA
178930,2199624,Evandro Roman,PSD,PR
90842,2199624,Santini,PTB,RS
74052,2199624,Bosco Costa,PR,SE
141552,2199624,Valtenir Pereira,MDB,MT
188097,2199624,Merlong Solano,PT,PI
178970,2199622,João Daniel,PT,SE
204435,2199622,Jesus Sérgio,PDT,AC
204555,2199622,José Ricardo,PT,AM
204557,2199622,Sidney Leite,PSD,AM
204572,2199622,Capitão Alberto Neto,PRB,AM
73943,2199621,Perpétua Almeida,PCdoB,AC
73943,2199620,Perpétua Almeida,PCdoB,AC
73943,2199619,Perpétua Almeida,PCdoB,AC
204376,2199618,Coronel Armando,PSL,SC
81055,2199617,Márcio Jerry,PCdoB,MA
81055,2199616,Márcio Jerry,PCdoB,MA
74585,2199615,Lincoln Portela,PR,MG
107283,2199614,Gleisi Hoffmann,PT,PR
107283,2199612,Gleisi Hoffmann,PT,PR
107283,2199611,Gleisi Hoffmann,PT,PR
107283,2199610,Gleisi Hoffmann,PT,PR
107283,2199609,Gleisi Hoffmann,PT,PR
107283,2199608,Gleisi Hoffmann,PT,PR
204412,2199606,Dr. Zacharias Calil,DEM,GO
141518,2199605,Paulo Pereira da Silva,SOLIDARI,SP
160666,2199604,Félix Mendonça Júnior,PDT,BA
178959,2199603,Hiran Gonçalves,PP,RR
178959,2199602,Hiran Gonçalves,PP,RR
160545,2199600,Alexandre Leite,DEM,SP
204499,2199596,Cássio Andrade,PSB,PA
160545,2199591,Alexandre Leite,DEM,SP
204528,2199587,Adriana Ventura,NOVO,SP
178970,2199584,João Daniel,PT,SE
204556,2199581,Marcelo Ramos,PR,AM
204556,2199580,Marcelo Ramos,PR,AM
81055,2199579,Márcio Jerry,PCdoB,MA
81055,2199578,Márcio Jerry,PCdoB,MA
204521,2199577,Abou Anni,PSL,SP
204425,2199576,Silvio Costa Filho,PRB,PE
204352,2199575,Camilo Capiberibe,PSB,AP
74585,2199573,Lincoln Portela,PR,MG
178910,2199572,Joaquim Passarinho,PSD,PA
178937,2199572,Altineu Côrtes,PR,RJ
198197,2199572,Greyce Elias,AVANTE,MG
141518,2199571,Paulo Pereira da Silva,SOLIDARI,SP
141552,2199570,Valtenir Pereira,MDB,MT
146788,2199569,Marcelo Aro,PP,MG
146788,2199568,Marcelo Aro,PP,MG
146788,2199567,Marcelo Aro,PP,MG
146788,2199566,Marcelo Aro,PP,MG
146788,2199564,Marcelo Aro,PP,MG
146788,2199563,Marcelo Aro,PP,MG
146788,2199562,Marcelo Aro,PP,MG
204361,2199561,Carlos Chiodini,MDB,SC
204472,2199560,José Medeiros,PODE,MT
204472,2199559,José Medeiros,PODE,MT
204557,2199558,Sidney Leite,PSD,AM
204557,2199556,Sidney Leite,PSD,AM
204361,2199555,Carlos Chiodini,MDB,SC
204455,2199553,Luiz Lima,PSL,RJ
160556,2199552,Padre João,PT,MG
204523,2199551,Lucas Gonzalez,NOVO,MG
178956,2199550,Mariana Carvalho,PSDB,RO
204523,2199550,Lucas Gonzalez,NOVO,MG
204523,2199549,Lucas Gonzalez,NOVO,MG
204416,2199548,Sanderson,PSL,RS
204416,2199547,Sanderson,PSL,RS
204416,2199546,Sanderson,PSL,RS
204361,2199545,Carlos Chiodini,MDB,SC
178839,2199544,Jéssica Sales,MDB,AC
81055,2199543,Márcio Jerry,PCdoB,MA
204356,2199542,Amaro Neto,PRB,ES
74693,2199541,Rodrigo Maia,DEM,RJ
204488,2199540,Célio Studart,PV,CE
204455,2199539,Luiz Lima,PSL,RJ
204473,2199538,General Girão,PSL,RN
178874,2199537,Sergio Vidigal,PDT,ES
204508,2199536,Igor Timo,PODE,MG
204455,2199535,Luiz Lima,PSL,RJ
204455,2199534,Luiz Lima,PSL,RJ
178871,2199533,Evair Vieira de Melo,PP,ES
178871,2199532,Evair Vieira de Melo,PP,ES
204421,2199531,Edna Henrique,PSDB,PB
204545,2199530,Alê Silva,PSL,MG
204383,2199529,Professor Israel Batista,PV,DF
204405,2199528,Liziane Bayer,PSB,RS
204405,2199527,Liziane Bayer,PSB,RS
204499,2199525,Cássio Andrade,PSB,PA
205550,2199524,Jorge Braz,PRB,RJ
178873,2199523,Helder Salomão,PT,ES
204488,2199522,Célio Studart,PV,CE
204488,2199521,Célio Studart,PV,CE
204488,2199520,Célio Studart,PV,CE
204488,2199519,Célio Studart,PV,CE
204530,2199518,Rodrigo Agostinho,PSB,SP
178954,2199517,Lucio Mosquini,MDB,RO
204488,2199516,Célio Studart,PV,CE
204488,2199514,Célio Studart,PV,CE
204488,2199513,Célio Studart,PV,CE
204488,2199512,Célio Studart,PV,CE
204488,2199511,Célio Studart,PV,CE
204488,2199510,Célio Studart,PV,CE
178929,2199509,Diego Garcia,PODE,PR
204391,2199509,José Nelto,PODE,GO
204359,2199509,Léo Moraes,PODE,RO
204504,2199508,Cezinha de Madureira,PSD,SP
204504,2199507,Cezinha de Madureira,PSD,SP
204504,2199506,Cezinha de Madureira,PSD,SP
204504,2199505,Cezinha de Madureira,PSD,SP
204523,2199504,Lucas Gonzalez,NOVO,MG
204554,2199501,Abílio Santana,PR,BA
73482,2199500,Henrique Fontana,PT,RS
73482,2199499,Henrique Fontana,PT,RS
73482,2199498,Henrique Fontana,PT,RS
204514,2199497,Coronel Tadeu,PSL,SP
74585,2199496,Lincoln Portela,PR,MG
204479,2199495,Nicoletti,PSL,RR
178909,2199494,Hélio Leite,DEM,PA
205476,2199492,Charles Fernandes,PSD,BA
204497,2199491,Júnior Ferrari,PSD,PA
73701,2199490,Benedita da Silva,PT,RJ
73701,2199488,Benedita da Silva,PT,RJ
204423,2199486,André Ferreira,PSC,PE
204423,2199485,André Ferreira,PSC,PE
204423,2199484,André Ferreira,PSC,PE
204423,2199483,André Ferreira,PSC,PE
204487,2199482,Capitão Wagner,PROS,CE
204487,2199481,Capitão Wagner,PROS,CE
141417,2199480,Edio Lopes,PR,RR
160666,2199479,Félix Mendonça Júnior,PDT,BA
178857,2199478,Jorge Solla,PT,BA
178857,2199477,Jorge Solla,PT,BA
178873,2199476,Helder Salomão,PT,ES
204545,2199475,Alê Silva,PSL,MG
204545,2199474,Alê Silva,PSL,MG
204499,2199472,Cássio Andrade,PSB,PA
133968,2199468,Paulo Ramos,PDT,RJ
133968,2199467,Paulo Ramos,PDT,RJ
178931,2199466,Luciano Ducci,PSB,PR
204491,2199465,Gilberto Abramo,PRB,MG
204556,2199457,Marcelo Ramos,PR,AM
204471,2199456,Mara Rocha,PSDB,AC
204471,2199455,Mara Rocha,PSDB,AC
160632,2199454,Zé Silva,SOLIDARI,MG
204471,2199453,Mara Rocha,PSDB,AC
204397,2199452,Boca Aberta,PROS,PR
204397,2199451,Boca Aberta,PROS,PR
204397,2199450,Boca Aberta,PROS,PR
204397,2199449,Boca Aberta,PROS,PR
204397,2199448,Boca Aberta,PROS,PR
204397,2199447,Boca Aberta,PROS,PR
204397,2199446,Boca Aberta,PROS,PR
204397,2199445,Boca Aberta,PROS,PR
204397,2199444,Boca Aberta,PROS,PR
204397,2199443,Boca Aberta,PROS,PR
204397,2199442,Boca Aberta,PROS,PR
204397,2199441,Boca Aberta,PROS,PR
204397,2199440,Boca Aberta,PROS,PR
204397,2199439,Boca Aberta,PROS,PR
204397,2199438,Boca Aberta,PROS,PR
204397,2199437,Boca Aberta,PROS,PR
74262,2199436,Carlos Sampaio,PSDB,SP
204525,2199435,Rosana Valle,PSB,SP
204525,2199434,Rosana Valle,PSB,SP
73531,2199433,Ivan Valente,PSOL,SP
73531,2199432,Ivan Valente,PSOL,SP
73531,2199431,Ivan Valente,PSOL,SP
74057,2199430,Alice Portugal,PCdoB,BA
74057,2199429,Alice Portugal,PCdoB,BA
204374,2199428,Bia Kicis,PSL,DF
74057,2199427,Alice Portugal,PCdoB,BA
204374,2199426,Bia Kicis,PSL,DF
74057,2199425,Alice Portugal,PCdoB,BA
204374,2199424,Bia Kicis,PSL,DF
74057,2199423,Alice Portugal,PCdoB,BA
204374,2199422,Bia Kicis,PSL,DF
73482,2199420,Henrique Fontana,PT,RS
73482,2199419,Henrique Fontana,PT,RS
204457,2199418,Juninho do Pneu,DEM,RJ
74057,2199417,Alice Portugal,PCdoB,BA
73531,2199416,Ivan Valente,PSOL,SP
204535,2199416,Sâmia Bomfim,PSOL,SP
178989,2199415,Renata Abreu,PODE,SP
73531,2199414,Ivan Valente,PSOL,SP
204535,2199414,Sâmia Bomfim,PSOL,SP
191923,2199413,Flavio Nogueira,PDT,PI
73531,2199412,Ivan Valente,PSOL,SP
204535,2199412,Sâmia Bomfim,PSOL,SP
73531,2199411,Ivan Valente,PSOL,SP
204535,2199411,Sâmia Bomfim,PSOL,SP
141391,2199409,Arnaldo Jardim,CIDADANIA,SP
178937,2199409,Altineu Côrtes,PR,RJ
204391,2199409,José Nelto,PODE,GO
204440,2199409,Christino Aureo,PP,RJ
204359,2199409,Léo Moraes,PODE,RO
204454,2199408,Daniel Silveira,PSL,RJ
204454,2199407,Daniel Silveira,PSL,RJ
139285,2199406,Lídice da Mata,PSB,BA
69871,2199405,Bacelar,PODE,BA
139285,2199404,Lídice da Mata,PSB,BA
178876,2199403,Célio Silveira,PSDB,GO
204548,2199402,Heitor Freire,PSL,CE
204548,2199401,Heitor Freire,PSL,CE
74057,2199400,Alice Portugal,PCdoB,BA
74057,2199399,Alice Portugal,PCdoB,BA
139285,2199398,Lídice da Mata,PSB,BA
74057,2199396,Alice Portugal,PCdoB,BA
204359,2199395,Léo Moraes,PODE,RO
204359,2199394,Léo Moraes,PODE,RO
204359,2199393,Léo Moraes,PODE,RO
204359,2199392,Léo Moraes,PODE,RO
204518,2199390,Dr. Frederico,PATRI,MG
204518,2199389,Dr. Frederico,PATRI,MG
204518,2199388,Dr. Frederico,PATRI,MG
160653,2199387,Roberto de Lucena,PODE,SP
74057,2199386,Alice Portugal,PCdoB,BA
160642,2199385,Pastor Eurico,PATRI,PE
160642,2199384,Pastor Eurico,PATRI,PE
160642,2199383,Pastor Eurico,PATRI,PE
133439,2199382,André Figueiredo,PDT,CE
133968,2199382,Paulo Ramos,PDT,RJ
204486,2199382,Mauro Benevides Filho,PDT,CE
68720,2199382,Fábio Henrique,PDT,SE
133439,2199381,André Figueiredo,PDT,CE
133968,2199381,Paulo Ramos,PDT,RJ
204486,2199381,Mauro Benevides Filho,PDT,CE
68720,2199381,Fábio Henrique,PDT,SE
204528,2199380,Adriana Ventura,NOVO,SP
178929,2199379,Diego Garcia,PODE,PR
178929,2199378,Diego Garcia,PODE,PR
178929,2199376,Diego Garcia,PODE,PR
204552,2199375,Eduardo Braide,PMN,MA
178929,2199374,Diego Garcia,PODE,PR
178929,2199373,Diego Garcia,PODE,PR
204532,2199373,Vinicius Poit,NOVO,SP
74158,2199372,Mário Heringer,PDT,MG
204457,2199371,Juninho do Pneu,DEM,RJ
204457,2199370,Juninho do Pneu,DEM,RJ
204457,2199369,Juninho do Pneu,DEM,RJ
204456,2199368,Gutemberg Reis,MDB,RJ
139285,2199367,Lídice da Mata,PSB,BA
178866,2199366,Luizianne Lins,PT,CE
204456,2199365,Gutemberg Reis,MDB,RJ
204456,2199364,Gutemberg Reis,MDB,RJ
160508,2199363,Afonso Florence,PT,BA
204456,2199362,Gutemberg Reis,MDB,RJ
204456,2199361,Gutemberg Reis,MDB,RJ
204500,2199360,Eduardo Costa,PTB,PA
204500,2199359,Eduardo Costa,PTB,PA
204500,2199358,Eduardo Costa,PTB,PA
178946,2199357,Soraya Santos,PR,RJ
160538,2199355,Bohn Gass,PT,RS
139285,2199354,Lídice da Mata,PSB,BA
164360,2199353,Carmen Zanotto,CIDADANIA,SC
204560,2199352,Adolfo Viana,PSDB,BA
179587,2199351,Major Vitor Hugo,PSL,GO
204552,2199350,Eduardo Braide,PMN,MA
204433,2199349,Marcelo Calero,CIDADANIA,RJ
204433,2199348,Marcelo Calero,CIDADANIA,RJ
204433,2199347,Marcelo Calero,CIDADANIA,RJ
209189,2199346,Joseildo Ramos,PT,BA
141450,2199344,Hugo Leal,PSD,RJ
141450,2199341,Hugo Leal,PSD,RJ
141450,2199340,Hugo Leal,PSD,RJ
204481,2199336,Dr. Jaziel,PR,CE
204481,2199335,Dr. Jaziel,PR,CE
141450,2199334,Hugo Leal,PSD,RJ
204488,2199327,Célio Studart,PV,CE
204393,2199326,Frei Anastacio Ribeiro,PT,PB
204488,2199324,Célio Studart,PV,CE
204488,2199323,Célio Studart,PV,CE
204488,2199322,Célio Studart,PV,CE
204488,2199321,Célio Studart,PV,CE
204548,2199320,Heitor Freire,PSL,CE
74693,2199319,Rodrigo Maia,DEM,RJ
73788,2199318,Ricardo Barros,PP,PR
178866,2199316,Luizianne Lins,PT,CE
160587,2199314,Fábio Trad,PSD,MS
204526,2199313,Luiz Philippe de Orleans e Bragança,PSL,SP
204526,2199312,Luiz Philippe de Orleans e Bragança,PSL,SP
204526,2199311,Luiz Philippe de Orleans e Bragança,PSL,SP
141422,2199309,Efraim Filho,DEM,PB
204388,2199308,Bibo Nunes,PSL,RS
204429,2199307,João H. Campos,PSB,PE
92699,2199306,Fernando Monteiro,PP,PE
74052,2199305,Bosco Costa,PR,SE
74052,2199304,Bosco Costa,PR,SE
204550,2199303,Júnior Mano,PR,CE
204383,2199302,Professor Israel Batista,PV,DF
177282,2199301,Subtenente Gonzaga,PDT,MG
204408,2199300,Gustinho Ribeiro,SOLIDARI,SE
204548,2199299,Heitor Freire,PSL,CE
74158,2199298,Mário Heringer,PDT,MG
160553,2199297,Antonio Brito,PSD,BA
204421,2199295,Edna Henrique,PSDB,PB
204388,2199293,Bibo Nunes,PSL,RS
160666,2199291,Félix Mendonça Júnior,PDT,BA
160604,2199290,Pedro Uczai,PT,SC
72442,2199289,Felipe Carreras,PSB,PE
73466,2199288,Rubens Bueno,CIDADANIA,PR
73943,2199288,Perpétua Almeida,PCdoB,AC
152605,2199288,Glauber Braga,PSOL,RJ
160592,2199288,Zeca Dirceu,PT,PR
133968,2199288,Paulo Ramos,PDT,RJ
205548,2199288,David Miranda,PSOL,RJ
178829,2199287,Capitão Augusto,PR,SP
141508,2199286,Mauro Nazif,PSB,RO
72442,2199285,Felipe Carreras,PSB,PE
72442,2199284,Felipe Carreras,PSB,PE
204506,2199283,Marcos Pereira,PRB,SP
72442,2199282,Felipe Carreras,PSB,PE
204506,2199281,Marcos Pereira,PRB,SP
204506,2199280,Marcos Pereira,PRB,SP
204506,2199279,Marcos Pereira,PRB,SP
204506,2199278,Marcos Pereira,PRB,SP
204506,2199277,Marcos Pereira,PRB,SP
204506,2199276,Marcos Pereira,PRB,SP
204506,2199275,Marcos Pereira,PRB,SP
204506,2199274,Marcos Pereira,PRB,SP
204506,2199273,Marcos Pereira,PRB,SP
204506,2199272,Marcos Pereira,PRB,SP
204506,2199271,Marcos Pereira,PRB,SP
204506,2199270,Marcos Pereira,PRB,SP
178925,2199269,Rejane Dias,PT,PI
204506,2199268,Marcos Pereira,PRB,SP
204506,2199267,Marcos Pereira,PRB,SP
204506,2199266,Marcos Pereira,PRB,SP
204506,2199265,Marcos Pereira,PRB,SP
204506,2199264,Marcos Pereira,PRB,SP
204506,2199263,Marcos Pereira,PRB,SP
204506,2199262,Marcos Pereira,PRB,SP
204506,2199261,Marcos Pereira,PRB,SP
204506,2199260,Marcos Pereira,PRB,SP
204506,2199259,Marcos Pereira,PRB,SP
204506,2199258,Marcos Pereira,PRB,SP
204506,2199257,Marcos Pereira,PRB,SP
204506,2199256,Marcos Pereira,PRB,SP
204506,2199255,Marcos Pereira,PRB,SP
204506,2199254,Marcos Pereira,PRB,SP
204506,2199253,Marcos Pereira,PRB,SP
160665,2199252,Augusto Coutinho,SOLIDARI,PE
204506,2199251,Marcos Pereira,PRB,SP
204506,2199250,Marcos Pereira,PRB,SP
204506,2199249,Marcos Pereira,PRB,SP
204506,2199248,Marcos Pereira,PRB,SP
204506,2199247,Marcos Pereira,PRB,SP
204506,2199246,Marcos Pereira,PRB,SP
204531,2199245,Guilherme Derrite,PP,SP
204506,2199244,Marcos Pereira,PRB,SP
73701,2199243,Benedita da Silva,PT,RJ
92699,2199242,Fernando Monteiro,PP,PE
73701,2199241,Benedita da Silva,PT,RJ
178925,2199236,Rejane Dias,PT,PI
146788,2199235,Marcelo Aro,PP,MG
205550,2199234,Jorge Braz,PRB,RJ
141518,2199233,Paulo Pereira da Silva,SOLIDARI,SP
160639,2199232,Professora Dorinha Seabra Rezende,DEM,TO
178929,2199231,Diego Garcia,PODE,PR
160639,2199230,Professora Dorinha Seabra Rezende,DEM,TO
204373,2199229,Hélio Costa,PRB,SC
205550,2199228,Jorge Braz,PRB,RJ
141518,2199226,Paulo Pereira da Silva,SOLIDARI,SP
178929,2199224,Diego Garcia,PODE,PR
178873,2199221,Helder Salomão,PT,ES
178861,2199220,Ronaldo Carletto,PP,BA
73701,2199219,Benedita da Silva,PT,RJ
74052,2199217,Bosco Costa,PR,SE
73701,2199216,Benedita da Silva,PT,RJ
160651,2199215,Rogério Peninha Mendonça,MDB,SC
204453,2199214,Natália Bonavides,PT,RN
160575,2199213,Erika Kokay,PT,DF
204517,2199212,Zé Vitor,PR,MG
204517,2199211,Zé Vitor,PR,MG
204517,2199210,Zé Vitor,PR,MG
204517,2199209,Zé Vitor,PR,MG
204396,2199208,Vermelho,PSD,PR
204469,2199202,Manuel Marcos,PRB,AC
204469,2199201,Manuel Marcos,PRB,AC
204449,2199200,Nelson Barbudo,PSL,MT
204397,2199197,Boca Aberta,PROS,PR
204397,2199195,Boca Aberta,PROS,PR
204397,2199194,Boca Aberta,PROS,PR
204397,2199193,Boca Aberta,PROS,PR
204397,2199192,Boca Aberta,PROS,PR
204397,2199191,Boca Aberta,PROS,PR
204397,2199190,Boca Aberta,PROS,PR
204450,2199189,Dr. Luiz Antonio Teixeira Jr.,PP,RJ
204397,2199188,Boca Aberta,PROS,PR
204397,2199187,Boca Aberta,PROS,PR
204397,2199186,Boca Aberta,PROS,PR
204397,2199185,Boca Aberta,PROS,PR
73531,2199181,Ivan Valente,PSOL,SP
74784,2199181,Luiza Erundina,PSOL,SP
178833,2199180,Alexandre Serfiotis,PSD,RJ
178909,2199179,Hélio Leite,DEM,PA
178909,2199178,Hélio Leite,DEM,PA
73943,2199176,Perpétua Almeida,PCdoB,AC
134812,2199173,Edmilson Rodrigues,PSOL,PA
178970,2199173,João Daniel,PT,SE
204555,2199173,José Ricardo,PT,AM
204569,2199173,Delegado Pablo,PSL,AM
204572,2199170,Capitão Alberto Neto,PRB,AM
178833,2199169,Alexandre Serfiotis,PSD,RJ
204473,2199167,General Girão,PSL,RN
178925,2199166,Rejane Dias,PT,PI
178925,2199165,Rejane Dias,PT,PI
178925,2199163,Rejane Dias,PT,PI
204388,2199162,Bibo Nunes,PSL,RS
204353,2199161,Aline Gurgel,PRB,AP
160575,2199160,Erika Kokay,PT,DF
160575,2199159,Erika Kokay,PT,DF
160575,2199158,Erika Kokay,PT,DF
204473,2199155,General Girão,PSL,RN
178876,2199150,Célio Silveira,PSDB,GO
178829,2199149,Capitão Augusto,PR,SP
204494,2199148,Fred Costa,PATRI,MG
204514,2199147,Coronel Tadeu,PSL,SP
204415,2199146,Nereu Crispim,PSL,RS
73460,2199144,Gustavo Fruet,PDT,PR
98057,2199143,Lafayette de Andrada,PRB,MG
141335,2199142,Beto Faro,PT,PA
204562,2199141,Edilázio Júnior,PSD,MA
204359,2199140,Léo Moraes,PODE,RO
204438,2199139,Sergio Toledo,PR,AL
73943,2199138,Perpétua Almeida,PCdoB,AC
73943,2199137,Perpétua Almeida,PCdoB,AC
74585,2199136,Lincoln Portela,PR,MG
204575,2199135,Gil Cutrim,PDT,MA
160575,2199134,Erika Kokay,PT,DF
204359,2199133,Léo Moraes,PODE,RO
74060,2199132,Daniel Almeida,PCdoB,BA
122974,2199131,Pedro Lucas Fernandes,PTB,MA
141391,2199129,Arnaldo Jardim,CIDADANIA,SP
178959,2199126,Hiran Gonçalves,PP,RR
178959,2199125,Hiran Gonçalves,PP,RR
204359,2199124,Léo Moraes,PODE,RO
204359,2199123,Léo Moraes,PODE,RO
204512,2199122,Delegado Marcelo Freitas,PSL,MG
204359,2199121,Léo Moraes,PODE,RO
204359,2199120,Léo Moraes,PODE,RO
204359,2199119,Léo Moraes,PODE,RO
204379,2199117,Acácio Favacho,PROS,AP
160673,2199115,Giovani Cherini,PR,RS
74156,2199114,Leonardo Monteiro,PT,MG
74156,2199113,Leonardo Monteiro,PT,MG
178972,2199112,Alex Manente,CIDADANIA,SP
204511,2199110,David Soares,DEM,SP
178956,2199109,Mariana Carvalho,PSDB,RO
204548,2199108,Heitor Freire,PSL,CE
204548,2199107,Heitor Freire,PSL,CE
73531,2199106,Ivan Valente,PSOL,SP
178977,2199105,Eduardo Cury,PSDB,SP
121948,2199104,Adriano do Baldy,PP,GO
141391,2199103,Arnaldo Jardim,CIDADANIA,SP
204440,2199103,Christino Aureo,PP,RJ
204359,2199103,Léo Moraes,PODE,RO
204368,2199101,Fabio Schiochet,PSL,SC
204368,2199100,Fabio Schiochet,PSL,SC
204368,2199099,Fabio Schiochet,PSL,SC
204444,2199098,Helio Lopes,PSL,RJ
178922,2199097,Tadeu Alencar,PSB,PE
74848,2199096,Jandira Feghali,PCdoB,RJ
204380,2199093,Celina Leão,PP,DF
178977,2199092,Eduardo Cury,PSDB,SP
178833,2199091,Alexandre Serfiotis,PSD,RJ
204506,2199090,Marcos Pereira,PRB,SP
204506,2199089,Marcos Pereira,PRB,SP
204506,2199088,Marcos Pereira,PRB,SP
204506,2199087,Marcos Pereira,PRB,SP
204506,2199086,Marcos Pereira,PRB,SP
204506,2199085,Marcos Pereira,PRB,SP
204506,2199084,Marcos Pereira,PRB,SP
204506,2199083,Marcos Pereira,PRB,SP
204506,2199082,Marcos Pereira,PRB,SP
204506,2199081,Marcos Pereira,PRB,SP
204506,2199080,Marcos Pereira,PRB,SP
204506,2199079,Marcos Pereira,PRB,SP
204506,2199078,Marcos Pereira,PRB,SP
204506,2199077,Marcos Pereira,PRB,SP
204512,2199076,Delegado Marcelo Freitas,PSL,MG
